fundingTime,contract_type,fundingRate,real_funding_rate
2023-03-25 08:00:04,SWAP,-0.0005827505827506,0.0002397127556927
2023-03-25 16:00:04,SWAP,-0.0006009615384615,-0.0001094294994784
2023-03-26 00:00:04,SWAP,-0.0006150061500615,0.0002268822747677
2023-03-26 08:00:04,SWAP,-0.0006075334143378,-0.0001107476337718
2023-03-26 16:00:05,SWAP,-0.0006305170239596,0.0001628464525615
2023-03-27 00:00:04,SWAP,-0.0006242197253433,0.0002340531712166
2023-03-27 08:00:04,SWAP,0.0006211180124224,-0.0001464561637055
2023-03-27 16:00:04,SWAP,-0.000616522811344,0.0006577985617244
2023-03-28 00:00:04,SWAP,-0.0006377551020408,-0.0002917800856293
2023-03-28 08:00:03,SWAP,-0.0006666666666667,0.0005859307514909
2023-03-28 16:00:05,SWAP,-0.0020491803278689,-0.0005492273666569
2023-03-29 00:00:04,SWAP,-0.0006906077348066,0.0006313487479055
2023-03-29 08:00:04,SWAP,-0.0006811989100817,-0.0004358236816083
2023-03-29 16:00:08,SWAP,0.0020026702269693,0.0007947965103644
2023-03-30 00:00:04,SWAP,-0.0006443298969072,-0.0006494122833414
2023-03-30 08:00:04,SWAP,0.0006459948320413,0.0010815270541143
2023-03-30 16:00:04,SWAP,-0.000646830530401,-0.0004366143447955
2023-03-31 00:00:04,SWAP,-0.0019354838709677,0.000439681091694
2023-03-31 08:00:04,SWAP,-0.002,-1.0080355705e-05
2023-03-31 16:00:05,SWAP,0.0006605019815059,-0.0001287076570097
2023-04-01 00:00:04,SWAP,-0.0006711409395973,0.0003446774274962
2023-04-01 08:00:04,SWAP,0.0019633507853403,2.14899496717e-05
2023-04-01 16:00:04,SWAP,0.0006435006435006,5.99702364676e-05
2023-04-02 00:00:04,SWAP,-0.001953125,0.0003068190040198
2023-04-02 08:00:04,SWAP,0.0006561679790026,0.0001983887448692
2023-04-02 16:00:03,SWAP,-0.0006510416666667,0.0004001324044177
2023-04-03 00:00:04,SWAP,0.0006510416666667,2.97618866527e-05
2023-04-03 08:00:04,SWAP,-0.0020380434782609,0.0001898907518272
2023-04-03 16:00:05,SWAP,-0.0006756756756757,-9.82439332917e-05
2023-04-04 00:00:10,SWAP,0.0006811989100817,0.0003750051498448
2023-04-04 08:00:04,SWAP,-0.0020435967302452,0.0002717612702568
2023-04-04 16:00:04,SWAP,0.0006775067750678,0.0002771997963444
2023-04-05 00:00:04,SWAP,-0.0006811989100817,0.0002073169860291
2023-04-05 08:00:03,SWAP,-0.0006720430107527,0.0003709303321612
2023-04-05 16:00:04,SWAP,-0.0006544502617801,-3.57076174935e-05
2023-04-06 00:00:04,SWAP,-0.0006451612903226,0.0004041812862542
2023-04-06 08:00:04,SWAP,-0.002,0.0001406602913319
2023-04-06 16:00:03,SWAP,-0.0006561679790026,0.0005282747286671
2023-04-07 00:00:12,SWAP,-0.0006720430107527,0.0001260490792663
2023-04-07 08:00:03,SWAP,-0.0006675567423231,0.0004196183645965
2023-04-07 16:00:09,SWAP,0.0006720430107527,-0.0001680554877807
2023-04-08 00:00:04,SWAP,-0.000687757909216,0.0003260894944681
2023-04-08 08:00:04,SWAP,0.0020435967302452,0.000333489061246
2023-04-08 16:00:04,SWAP,-0.0006858710562414,0.0002689126062463
2023-04-09 00:00:04,SWAP,-0.0006830601092896,0.0001819709666646
2023-04-09 08:00:04,SWAP,0.0006821282401091,9.43418453213e-05
2023-04-09 16:00:04,SWAP,0.0020746887966805,2.04830371871e-05
2023-04-10 00:00:04,SWAP,0.0006983240223464,0.000450451737325
2023-04-10 08:00:03,SWAP,0.0006944444444444,-0.000408828443674
2023-04-10 16:00:04,SWAP,0.0006839945280438,8.75263156679e-05
2023-04-11 00:00:04,SWAP,0.0006934812760055,0.000144745031894
2023-04-11 08:00:04,SWAP,-0.0006896551724138,0.0004332260747595
2023-04-11 16:00:04,SWAP,0.0019973368841545,9.00395126053e-05
2023-04-12 00:00:12,SWAP,0.0006631299734748,0.0001256104135896
2023-04-12 08:00:03,SWAP,0.000669344042838,0.0006079724499878
2023-04-12 16:00:03,SWAP,0.0006747638326586,0.0001124605013876
2023-04-13 00:00:04,SWAP,0.000687757909216,0.0005319523886222
2023-04-13 08:00:05,SWAP,0.0006775067750678,0.0003001803174384
2023-04-13 16:00:04,SWAP,0.0006666666666667,0.0003051131710477
2023-04-14 00:00:04,SWAP,0.0006596306068602,0.0002168886103379
2023-04-14 08:00:04,SWAP,-0.0006493506493506,0.0001942929223764
2023-04-14 16:00:04,SWAP,-0.0006329113924051,0.000380612804097
2023-04-15 00:00:04,SWAP,0.0018915510718789,0.0003100734560188
2023-04-15 08:00:03,SWAP,0.0006393861892583,0.00049098693553
2023-04-15 16:00:04,SWAP,-0.0006150061500615,0.0002231914641109
2023-04-16 00:00:12,SWAP,-0.0006203473945409,0.0004307970145663
2023-04-16 08:00:03,SWAP,0.0006188118811881,0.0003711048622972
2023-04-16 16:00:04,SWAP,-0.0006242197253433,0.0006479299111678
2023-04-17 00:00:04,SWAP,-0.0006234413965087,0.0002646116478686
2023-04-17 08:00:03,SWAP,0.0006218905472637,0.0004050136577701
2023-04-17 16:00:04,SWAP,0.0006060606060606,0.0002505941472243
2023-04-18 00:00:04,SWAP,0.0018820577164366,0.0001681692928318
2023-04-18 08:00:04,SWAP,0.0006353240152478,0.0004123512839534
2023-04-18 16:00:04,SWAP,0.0006265664160401,0.0004602733677225
2023-04-19 00:00:04,SWAP,0.000609756097561,-1.31762291728e-05
2023-04-19 08:00:04,SWAP,0.0017688679245283,0.0002855422009375
2023-04-19 16:00:04,SWAP,0.0017523364485981,0.0003184484717315
2023-04-20 00:00:04,SWAP,0.0006024096385542,0.0001899939346834
2023-04-20 08:00:04,SWAP,0.0006476683937824,-0.000563835480028
2023-04-20 16:00:04,SWAP,-0.0006675567423231,0.0002583034800145
2023-04-21 00:00:05,SWAP,-0.0006802721088435,-0.0001354644261277
2023-04-21 08:00:04,SWAP,-0.0006925207756233,0.0001788755137942
2023-04-21 16:00:05,SWAP,0.0007032348804501,-0.0003569248548572
2023-04-22 00:00:04,SWAP,0.0007052186177715,0.0001983522172988
2023-04-22 08:00:04,SWAP,0.0007132667617689,-0.0001783061749371
2023-04-22 16:00:03,SWAP,-0.0007507507507508,-3.81555789279e-05
2023-04-23 00:00:04,SWAP,-0.0007473841554559,5.58310613473e-05
2023-04-23 08:00:04,SWAP,0.0007363770250368,-0.0003337824832463
2023-04-23 16:00:04,SWAP,-0.0007309941520468,-6.69137513831e-05
2023-04-24 00:00:06,SWAP,-0.000733137829912,-6.90385660202e-05
2023-04-24 08:00:04,SWAP,0.0007541478129713,0.0001661900779462
2023-04-24 16:00:03,SWAP,0.0007507507507508,0.0003637961976736
2023-04-25 00:00:05,SWAP,0.0007564296520424,-3.34566550291e-05
2023-04-25 08:00:04,SWAP,0.0007564296520424,0.0001523641385749
2023-04-25 16:00:04,SWAP,-0.0007530120481928,-0.0002101195565557
2023-04-26 00:00:03,SWAP,0.0007680491551459,0.0001937909350954
2023-04-26 08:00:04,SWAP,0.000776397515528,2.92132724785e-05
2023-04-26 16:00:04,SWAP,-0.0007309941520468,-2.41987357783e-05
2023-04-27 00:00:14,SWAP,-0.0007418397626113,0.0001512731383299
2023-04-27 08:00:03,SWAP,-0.000709219858156,0.0001246036101173
2023-04-27 16:00:03,SWAP,-0.0007530120481928,-0.0001520935363102
2023-04-28 00:00:03,SWAP,-0.0007462686567164,8.87484164141e-05
2023-04-28 08:00:03,SWAP,0.0007363770250368,0.0001167066194064
2023-04-28 16:00:05,SWAP,-0.0007235890014472,-3.38583241117e-05
2023-04-29 00:00:12,SWAP,-0.0007299270072993,0.0003508476641287
2023-04-29 08:00:04,SWAP,-0.000748502994012,-1.60309875546e-05
2023-04-29 16:00:04,SWAP,-0.0007374631268437,8.37564068201e-05
2023-04-30 00:00:03,SWAP,0.0022091310751105,0.0002145020248369
2023-04-30 08:00:04,SWAP,-0.0007342143906021,-1.44121324611e-05
2023-04-30 16:00:04,SWAP,0.0007363770250368,0.0005367221883975
2023-05-01 00:00:04,SWAP,0.0007429420505201,0.0003012168755632
2023-05-01 08:00:03,SWAP,0.0007363770250368,0.0002561417126026
2023-05-01 16:00:04,SWAP,-0.0007587253414264,-0.0001947206419361
2023-05-02 00:00:04,SWAP,-0.0007656967840735,0.0003411212271784
2023-05-02 08:00:03,SWAP,0.0007849293563579,0.0001998873049541
2023-05-02 16:00:04,SWAP,-0.0007874015748031,0.0003280952102859
2023-05-03 00:00:04,SWAP,-0.0007874015748031,-0.0001439750253218
2023-05-03 08:00:03,SWAP,-0.000780031201248,0.000213749387975
2023-05-03 16:00:04,SWAP,-0.0007727975270479,9.75035500175e-05
2023-05-04 00:00:14,SWAP,-0.000780031201248,0.0003637583510592
2023-05-04 08:00:07,SWAP,-0.0008012820512821,0.0002117952985381
2023-05-04 16:00:12,SWAP,0.0007587253414264,-2.57340100647e-05
2023-05-05 00:00:04,SWAP,0.0007716049382716,0.0003362411492765
2023-05-05 08:00:04,SWAP,-0.0007874015748031,-0.0001593650908133
2023-05-05 16:00:05,SWAP,0.0008,0.0003797605579757
2023-05-06 00:00:04,SWAP,-0.000805152979066,7.31652636301e-05
2023-05-06 08:00:03,SWAP,-0.0008,0.000131129241713
2023-05-06 16:00:04,SWAP,-0.0007898894154818,-0.0002258033915942
2023-05-07 00:00:04,SWAP,-0.0008116883116883,0.0003691689972134
2023-05-07 08:00:03,SWAP,-0.0008460236886633,-0.0004778430837102
2023-05-07 16:00:04,SWAP,-0.0008389261744966,3.52654965208e-05
2023-05-08 00:00:04,SWAP,0.0008403361344538,-0.0001962959068887
2023-05-08 08:00:03,SWAP,0.0008460236886633,5.97059621558e-05
2023-05-08 16:00:03,SWAP,-0.0008561643835616,-1.42730837809e-05
2023-05-09 00:00:04,SWAP,0.0009174311926606,-0.0001392738587047
2023-05-09 08:00:03,SWAP,0.0009057971014493,-1.17431170106e-05
2023-05-09 16:00:04,SWAP,-0.0009191176470588,5.40261322755e-05
2023-05-10 00:00:04,SWAP,-0.0009041591320072,0.0002839853683793
2023-05-10 08:00:03,SWAP,-0.0009191176470588,-0.0001667686336609
2023-05-10 16:00:04,SWAP,0.0009074410163339,0.0002759769693617
2023-05-11 00:00:04,SWAP,-0.0009090909090909,-9.13771895461e-05
2023-05-11 08:00:03,SWAP,0.0008665511265165,-0.000133110300739
2023-05-11 16:00:03,SWAP,-0.0008650519031142,0.0004354267885882
2023-05-12 00:00:13,SWAP,-0.0008992805755396,-0.0003550245298996
2023-05-12 08:00:04,SWAP,0.0009174311926606,0.0005426855180919
2023-05-12 16:00:05,SWAP,-0.0009140767824497,0.000295118003041
2023-05-13 00:00:03,SWAP,-0.0009259259259259,6.25098988121e-05
2023-05-13 08:00:03,SWAP,-0.0009242144177449,0.0004997694570917
2023-05-13 16:00:04,SWAP,-0.0008833922261484,-6.07540594555e-05
2023-05-14 00:00:04,SWAP,0.0008896797153025,-8.58929073756e-05
2023-05-14 08:00:03,SWAP,0.0008976660682226,0.0003137357458933
2023-05-14 16:00:04,SWAP,-0.0008960573476703,0.0003073563606921
2023-05-15 00:00:03,SWAP,0.0008928571428571,-0.0002044498153305
2023-05-15 08:00:04,SWAP,0.000886524822695,0.0005846354281551
2023-05-15 16:00:04,SWAP,-0.000891265597148,-0.0005702473814515
2023-05-16 00:00:04,SWAP,-0.0008802816901408,0.0003718560996048
2023-05-16 08:00:03,SWAP,-0.0008726003490401,-0.0005063443083848
2023-05-16 16:00:04,SWAP,0.0008880994671403,0.0005164306144923
2023-05-17 00:00:04,SWAP,-0.0008818342151675,0.0002564184859433
2023-05-17 08:00:03,SWAP,-0.0008771929824561,-0.0001934843634956
2023-05-17 16:00:04,SWAP,-0.0008833922261484,0.0005953912913711
2023-05-18 00:00:04,SWAP,-0.0026548672566372,-6.531019951e-07
2023-05-18 08:00:04,SWAP,0.0008849557522124,0.000171251753645
2023-05-18 16:00:04,SWAP,-0.0008547008547009,-0.0001204834439014
2023-05-19 00:00:04,SWAP,0.0008532423208191,0.0002879062722851
2023-05-19 08:00:03,SWAP,-0.0008635578583765,-0.0003013346410241
2023-05-19 16:00:05,SWAP,-0.0008695652173913,0.0003522328779966
2023-05-20 00:00:04,SWAP,0.0008756567425569,-0.0001993303908815
2023-05-20 08:00:03,SWAP,-0.0008620689655172,0.0002100900008988
2023-05-20 16:00:04,SWAP,-0.0025906735751295,-0.0001336530736511
2023-05-21 00:00:03,SWAP,0.0008710801393728,0.0001816391592481
2023-05-21 08:00:03,SWAP,-0.0008635578583765,-0.0003684035433091
2023-05-21 16:00:04,SWAP,-0.0008576329331046,0.0006748574082389
2023-05-22 00:00:04,SWAP,0.0008620689655172,0.0002952594982391
2023-05-22 08:00:03,SWAP,-0.0008741258741259,-0.0002701994034631
2023-05-22 16:00:11,SWAP,-0.0008818342151675,0.0005811611647684
2023-05-23 00:00:10,SWAP,-0.0008896797153025,-0.000665443749794
2023-05-23 08:00:03,SWAP,0.000886524822695,0.0002500886752373
2023-05-23 16:00:04,SWAP,-0.000886524822695,-0.0004649384991621
2023-05-24 00:00:04,SWAP,0.0008710801393728,0.0006804985375739
2023-05-24 08:00:03,SWAP,-0.0008680555555556,-0.0002835430011452
2023-05-24 16:00:04,SWAP,-0.0008635578583765,0.0001950999763821
2023-05-25 00:00:12,SWAP,-0.0008992805755396,-3.44602230142e-05
2023-05-25 08:00:03,SWAP,0.0009157509157509,-0.0002572449649518
2023-05-25 16:00:03,SWAP,0.0009090909090909,0.0004790755851184
2023-05-26 00:00:03,SWAP,-0.0009140767824497,-0.000186903085784
2023-05-26 08:00:03,SWAP,-0.0008976660682226,0.0004391787978474
2023-05-26 16:00:05,SWAP,-0.0008944543828265,1.27003900256e-05
2023-05-27 00:00:03,SWAP,-0.0009009009009009,0.0002379378510643
2023-05-27 08:00:03,SWAP,0.000891265597148,0.0002508401011012
2023-05-27 16:00:11,SWAP,0.0008928571428571,0.0006302044294705
2023-05-28 00:00:03,SWAP,-0.0008896797153025,0.0001482270012324
2023-05-28 08:00:03,SWAP,0.0008944543828265,0.000405433447053
2023-05-28 16:00:04,SWAP,0.000891265597148,3.47092279723e-05
2023-05-29 00:00:03,SWAP,0.0008802816901408,-0.0003322806684748
