fundingTime,symbol,fundingRate,markPrice
2024-03-13 16:00:00,MINAUSDT,0.00070027,1.49020282
2024-03-14 00:00:00,MINAUSDT,0.00059942,1.52408880
2024-03-14 08:00:00,MINAUSDT,0.00096746,1.48590000
2024-03-14 16:00:00,MINAUSDT,0.00080013,1.41316204
2024-03-15 00:00:00,MINAUSDT,0.00073074,1.44226949
2024-03-15 08:00:00,MINAUSDT,0.0005409,1.32658573
2024-03-15 16:00:00,MINAUSDT,0.00019938,1.30131341
2024-03-16 00:00:00,MINAUSDT,0.00020223,1.33408969
2024-03-16 08:00:00,MINAUSDT,0.00019109,1.40706021
2024-03-16 16:00:00,MINAUSDT,0.0001,1.37019064
2024-03-17 00:00:00,MINAUSDT,0.0001,1.27033446
2024-03-17 08:00:00,MINAUSDT,0.00015154,1.24580000
2024-03-17 16:00:00,MINAUSDT,0.00026719,1.30950909
2024-03-18 00:00:00,MINAUSDT,0.00018739,1.32387261
2024-03-18 08:00:00,MINAUSDT,0.00026671,1.30930000
2024-03-18 16:00:00,MINAUSDT,0.00024951,1.24950883
2024-03-19 00:00:00,MINAUSDT,0.00018492,1.23430000
2024-03-19 08:00:00,MINAUSDT,0.00015647,1.15779696
2024-03-19 16:00:00,MINAUSDT,0.0001,1.20170341
2024-03-20 00:00:00,MINAUSDT,0.0001,1.14000075
2024-03-20 08:00:00,MINAUSDT,0.00025965,1.13680000
2024-03-20 16:00:00,MINAUSDT,0.00011945,1.13680000
2024-03-21 00:00:00,MINAUSDT,0.0001,1.23991046
2024-03-21 08:00:00,MINAUSDT,0.0001,1.24009058
2024-03-21 16:00:00,MINAUSDT,0.0001,1.23181000
2024-03-22 00:00:00,MINAUSDT,0.00011632,1.22657653
2024-03-22 08:00:00,MINAUSDT,0.0001,1.25395162
2024-03-22 16:00:00,MINAUSDT,0.0001,1.19150000
2024-03-23 00:00:00,MINAUSDT,0.00017985,1.18729786
2024-03-23 08:00:00,MINAUSDT,0.00017688,1.20700701
2024-03-23 16:00:00,MINAUSDT,0.00024442,1.21277466
2024-03-24 00:00:00,MINAUSDT,0.0001,1.18648919
2024-03-24 08:00:00,MINAUSDT,0.00010725,1.19807923
2024-03-24 16:00:00,MINAUSDT,0.00010102,1.21837478
2024-03-25 00:00:00,MINAUSDT,0.00023104,1.23363424
2024-03-25 08:00:00,MINAUSDT,0.00013095,1.22604925
2024-03-25 16:00:00,MINAUSDT,0.00012892,1.27298053
2024-03-26 00:00:00,MINAUSDT,0.00036825,1.27490000
2024-03-26 08:00:00,MINAUSDT,0.00024471,1.30050000
2024-03-26 16:00:00,MINAUSDT,0.00030919,1.28092328
2024-03-27 00:00:00,MINAUSDT,0.0005154,1.29246642
2024-03-27 08:00:00,MINAUSDT,0.00019206,1.26836975
2024-03-27 16:00:00,MINAUSDT,0.0004343,1.26080000
2024-03-28 00:00:00,MINAUSDT,0.00052281,1.26515693
2024-03-28 08:00:00,MINAUSDT,0.00055862,1.26557048
2024-03-28 16:00:00,MINAUSDT,0.00062694,1.27247800
2024-03-29 00:00:00,MINAUSDT,0.00058292,1.26320000
2024-03-29 08:00:00,MINAUSDT,0.00048238,1.22239550
2024-03-29 16:00:00,MINAUSDT,0.00049527,1.22370438
2024-03-30 00:00:00,MINAUSDT,0.00059524,1.24057522
2024-03-30 08:00:00,MINAUSDT,0.00070589,1.23139998
2024-03-30 16:00:00,MINAUSDT,0.00065775,1.22723793
2024-03-31 00:00:00,MINAUSDT,0.00063605,1.21195275
2024-03-31 08:00:00,MINAUSDT,0.00072909,1.22658642
2024-03-31 16:00:00,MINAUSDT,0.00069509,1.22930000
2024-04-01 00:00:00,MINAUSDT,0.00067409,1.24057917
2024-04-01 08:00:00,MINAUSDT,0.00057424,1.19910000
2024-04-01 16:00:00,MINAUSDT,0.00037163,1.13750186
2024-04-02 00:00:00,MINAUSDT,0.00025673,1.16135307
2024-04-02 08:00:00,MINAUSDT,0.0001,1.09250000
2024-04-02 16:00:00,MINAUSDT,0.0001,1.04259012
2024-04-03 00:00:00,MINAUSDT,0.00010011,1.04714908
2024-04-03 08:00:00,MINAUSDT,0.00022871,1.07409847
2024-04-03 16:00:00,MINAUSDT,0.0001,1.06538952
2024-04-04 00:00:00,MINAUSDT,0.0001,1.05551303
2024-04-04 08:00:00,MINAUSDT,0.00024923,1.06420000
2024-04-04 16:00:00,MINAUSDT,0.0001,1.09624364
2024-04-05 00:00:00,MINAUSDT,0.0001,1.08942830
2024-04-05 08:00:00,MINAUSDT,0.00012443,1.04570000
2024-04-05 16:00:00,MINAUSDT,0.0001,1.06013369
2024-04-06 00:00:00,MINAUSDT,0.00026947,1.04913908
2024-04-06 08:00:00,MINAUSDT,0.00022143,1.07700000
2024-04-06 16:00:00,MINAUSDT,0.00013384,1.07903219
2024-04-07 00:00:00,MINAUSDT,0.0001,1.08241414
2024-04-07 08:00:00,MINAUSDT,0.00022303,1.08680000
2024-04-07 16:00:00,MINAUSDT,0.0001,1.09930000
2024-04-08 00:00:00,MINAUSDT,0.00022915,1.09481303
2024-04-08 08:00:00,MINAUSDT,0.00027756,1.10537037
2024-04-08 16:00:00,MINAUSDT,0.00015388,1.13005890
2024-04-09 00:00:00,MINAUSDT,0.00030152,1.13350000
2024-04-09 08:00:00,MINAUSDT,0.00030896,1.09720000
2024-04-09 16:00:00,MINAUSDT,0.00019416,1.07440000
2024-04-10 00:00:00,MINAUSDT,0.00022381,1.05790000
2024-04-10 08:00:00,MINAUSDT,0.00017602,1.04663439
2024-04-10 16:00:00,MINAUSDT,0.0001,1.02826595
2024-04-11 00:00:00,MINAUSDT,0.00023574,1.04580000
2024-04-11 08:00:00,MINAUSDT,0.00032757,1.05014452
2024-04-11 16:00:00,MINAUSDT,0.00017536,1.03270000
2024-04-12 00:00:00,MINAUSDT,0.00032947,1.02885637
2024-04-12 08:00:00,MINAUSDT,0.00023647,1.02430000
2024-04-12 16:00:00,MINAUSDT,0.0001588,0.99288664
2024-04-13 00:00:00,MINAUSDT,0.0001,0.85190000
2024-04-13 08:00:00,MINAUSDT,0.0001,0.82570307
2024-04-13 16:00:00,MINAUSDT,0.0001,0.82915139
2024-04-14 00:00:00,MINAUSDT,-7.11e-06,0.72709707
2024-04-14 08:00:00,MINAUSDT,7.85e-05,0.79361145
2024-04-14 16:00:00,MINAUSDT,8.695e-05,0.76214452
2024-04-15 00:00:00,MINAUSDT,1.761e-05,0.79820000
2024-04-15 08:00:00,MINAUSDT,7.01e-05,0.81800000
2024-04-15 16:00:00,MINAUSDT,1.035e-05,0.79009896
2024-04-16 00:00:00,MINAUSDT,0.0001,0.75520000
2024-04-16 08:00:00,MINAUSDT,0.0001,0.77457106
2024-04-16 16:00:00,MINAUSDT,2.541e-05,0.73737523
2024-04-17 00:00:00,MINAUSDT,0.0001,0.77792953
2024-04-17 08:00:00,MINAUSDT,8.014e-05,0.77670000
2024-04-17 16:00:00,MINAUSDT,5.104e-05,0.74180679
2024-04-18 00:00:00,MINAUSDT,-1.786e-05,0.76707242
2024-04-18 08:00:00,MINAUSDT,9.676e-05,0.75461013
2024-04-18 16:00:00,MINAUSDT,0.0001,0.79482130
2024-04-19 00:00:00,MINAUSDT,3.941e-05,0.78650000
2024-04-19 08:00:00,MINAUSDT,3.171e-05,0.79450000
2024-04-19 16:00:00,MINAUSDT,0.0001,0.80830000
2024-04-20 00:00:00,MINAUSDT,0.0001,0.79660000
2024-04-20 08:00:00,MINAUSDT,5.652e-05,0.81710000
2024-04-20 16:00:00,MINAUSDT,6.385e-05,0.84658380
2024-04-21 00:00:00,MINAUSDT,-3.23e-05,0.87000000
2024-04-21 08:00:00,MINAUSDT,-0.00010775,0.86845063
2024-04-21 16:00:00,MINAUSDT,0.0001,0.85080000
2024-04-22 00:00:00,MINAUSDT,-2.83e-05,0.84730000
2024-04-22 08:00:00,MINAUSDT,-2.588e-05,0.87570000
2024-04-22 16:00:00,MINAUSDT,7.187e-05,0.88137837
2024-04-23 00:00:00,MINAUSDT,4.408e-05,0.88950000
2024-04-23 08:00:00,MINAUSDT,6.026e-05,0.87068481
2024-04-23 16:00:00,MINAUSDT,1.736e-05,0.89937441
2024-04-24 00:00:00,MINAUSDT,-0.0001645,0.91491685
2024-04-24 08:00:00,MINAUSDT,-0.00023989,0.94329398
2024-04-24 16:00:00,MINAUSDT,2.004e-05,0.88645695
2024-04-25 00:00:00,MINAUSDT,-5.247e-05,0.87260000
2024-04-25 08:00:00,MINAUSDT,-0.00010537,0.84850000
2024-04-25 16:00:00,MINAUSDT,3.09e-05,0.86360000
2024-04-26 00:00:00,MINAUSDT,-7.071e-05,0.85456502
2024-04-26 08:00:00,MINAUSDT,-0.00022743,0.84050000
2024-04-26 16:00:00,MINAUSDT,-3.88e-05,0.83460000
2024-04-27 00:00:00,MINAUSDT,7.571e-05,0.82715733
2024-04-27 08:00:00,MINAUSDT,-9.03e-05,0.82460000
2024-04-27 16:00:00,MINAUSDT,-0.00011176,0.84560000
2024-04-28 00:00:00,MINAUSDT,0.0001,0.86140000
2024-04-28 08:00:00,MINAUSDT,-0.00018003,0.88154589
2024-04-28 16:00:00,MINAUSDT,0.0001,0.86420000
2024-04-29 00:00:00,MINAUSDT,-3.799e-05,0.84210000
2024-04-29 08:00:00,MINAUSDT,0.0001,0.81910870
2024-04-29 16:00:00,MINAUSDT,0.0001,0.82560000
2024-04-30 00:00:00,MINAUSDT,7.685e-05,0.83360000
2024-04-30 08:00:00,MINAUSDT,9.338e-05,0.81770000
2024-04-30 16:00:00,MINAUSDT,6.998e-05,0.77212890
2024-05-01 00:00:00,MINAUSDT,-4.316e-05,0.79370000
2024-05-01 08:00:00,MINAUSDT,5.02e-05,0.75153112
2024-05-01 16:00:00,MINAUSDT,1.315e-05,0.76420000
2024-05-02 00:00:00,MINAUSDT,2.79e-06,0.79971782
2024-05-02 08:00:00,MINAUSDT,0.0001,0.77620000
2024-05-02 16:00:00,MINAUSDT,-1.753e-05,0.80230000
2024-05-03 00:00:00,MINAUSDT,-6.87e-05,0.80574452
2024-05-03 08:00:00,MINAUSDT,6.559e-05,0.80490000
2024-05-03 16:00:00,MINAUSDT,5.139e-05,0.83240000
2024-05-04 00:00:00,MINAUSDT,-9.94e-05,0.84674111
2024-05-04 08:00:00,MINAUSDT,0.0001,0.84071491
2024-05-04 16:00:00,MINAUSDT,0.0001,0.84480000
2024-05-05 00:00:00,MINAUSDT,0.0001,0.84160000
2024-05-05 08:00:00,MINAUSDT,0.0001,0.83950000
2024-05-05 16:00:00,MINAUSDT,0.0001,0.85550000
2024-05-06 00:00:00,MINAUSDT,0.0001,0.85120886
2024-05-06 08:00:00,MINAUSDT,0.0001,0.86071644
2024-05-06 16:00:00,MINAUSDT,0.0001,0.83820000
2024-05-07 00:00:00,MINAUSDT,0.0001,0.81720000
2024-05-07 08:00:00,MINAUSDT,0.0001,0.81572524
2024-05-07 16:00:00,MINAUSDT,0.0001,0.82800000
2024-05-08 00:00:00,MINAUSDT,-0.00087165,0.83200000
2024-05-08 08:00:00,MINAUSDT,-2.743e-05,0.80180000
2024-05-08 16:00:00,MINAUSDT,-6.139e-05,0.81370000
2024-05-09 00:00:00,MINAUSDT,-4.44e-06,0.79530000
2024-05-09 08:00:00,MINAUSDT,0.0001,0.80260000
2024-05-09 16:00:00,MINAUSDT,0.0001,0.81770000
2024-05-10 00:00:00,MINAUSDT,0.0001,0.83320000
2024-05-10 08:00:00,MINAUSDT,0.0001,0.84225436
2024-05-10 16:00:00,MINAUSDT,0.0001,0.80630000
2024-05-11 00:00:00,MINAUSDT,4.549e-05,0.78840000
2024-05-11 08:00:00,MINAUSDT,7.132e-05,0.80331615
2024-05-11 16:00:00,MINAUSDT,4.732e-05,0.81710000
2024-05-12 00:00:00,MINAUSDT,0.0001,0.79410000
2024-05-12 08:00:00,MINAUSDT,8.475e-05,0.79334839
2024-05-12 16:00:00,MINAUSDT,0.0001,0.80010000
2024-05-13 00:00:00,MINAUSDT,0.0001,0.78631065
2024-05-13 08:00:00,MINAUSDT,0.0001,0.77658619
2024-05-13 16:00:00,MINAUSDT,0.0001,0.78590000
2024-05-14 00:00:00,MINAUSDT,0.0001,0.76810000
2024-05-14 08:00:00,MINAUSDT,0.0001,0.76817470
2024-05-14 16:00:00,MINAUSDT,0.0001,0.74810000
2024-05-15 00:00:00,MINAUSDT,0.0001,0.72799157
2024-05-15 08:00:00,MINAUSDT,0.0001,0.73300000
2024-05-15 16:00:00,MINAUSDT,0.0001,0.77460000
2024-05-16 00:00:00,MINAUSDT,0.0001,0.80040000
2024-05-16 08:00:00,MINAUSDT,0.0001,0.80117881
2024-05-16 16:00:00,MINAUSDT,0.0001,0.78487613
2024-05-17 00:00:00,MINAUSDT,0.0001,0.78790000
2024-05-17 08:00:00,MINAUSDT,0.0001,0.80960000
2024-05-17 16:00:00,MINAUSDT,0.0001,0.81490000
2024-05-18 00:00:00,MINAUSDT,0.0001,0.80344981
2024-05-18 08:00:00,MINAUSDT,0.0001,0.80810000
2024-05-18 16:00:00,MINAUSDT,0.0001,0.80169817
2024-05-19 00:00:00,MINAUSDT,0.0001,0.80795887
2024-05-19 08:00:00,MINAUSDT,0.0001,0.81212627
2024-05-19 16:00:00,MINAUSDT,8.328e-05,0.77869407
2024-05-20 00:00:00,MINAUSDT,0.0001,0.76539891
2024-05-20 08:00:00,MINAUSDT,0.0001,0.77730000
2024-05-20 16:00:00,MINAUSDT,0.0001,0.80310000
2024-05-21 00:00:00,MINAUSDT,0.0001,0.84770000
2024-05-21 08:00:00,MINAUSDT,0.0001,0.83606619
2024-05-21 16:00:00,MINAUSDT,0.0001,0.82994723
2024-05-22 00:00:00,MINAUSDT,0.0001,0.83380000
2024-05-22 08:00:00,MINAUSDT,0.0001,0.82911773
2024-05-22 16:00:00,MINAUSDT,0.0001,0.82260000
2024-05-23 00:00:00,MINAUSDT,0.0001,0.80245427
2024-05-23 08:00:00,MINAUSDT,0.0001,0.80930000
2024-05-23 16:00:00,MINAUSDT,0.0001,0.78310000
2024-05-24 00:00:00,MINAUSDT,0.0001,0.81922050
2024-05-24 08:00:00,MINAUSDT,0.0001,0.80790098
2024-05-24 16:00:00,MINAUSDT,0.0001,0.81030000
2024-05-25 00:00:00,MINAUSDT,0.0001,0.83296041
2024-05-25 08:00:00,MINAUSDT,0.0001,0.83403478
2024-05-25 16:00:00,MINAUSDT,0.0001,0.83249854
2024-05-26 00:00:00,MINAUSDT,0.0001,0.87290000
2024-05-26 08:00:00,MINAUSDT,0.0001,0.86020000
2024-05-26 16:00:00,MINAUSDT,0.0001,0.85910000
2024-05-27 00:00:00,MINAUSDT,0.00010225,0.86000000
2024-05-27 08:00:00,MINAUSDT,0.0001,0.86320000
2024-05-27 16:00:00,MINAUSDT,0.0001,0.88890000
2024-05-28 00:00:00,MINAUSDT,0.00010454,0.87564142
2024-05-28 08:00:00,MINAUSDT,0.0001,0.84796500
2024-05-28 16:00:00,MINAUSDT,0.00011916,0.84250000
2024-05-29 00:00:00,MINAUSDT,0.00015855,0.84519895
2024-05-29 08:00:00,MINAUSDT,0.00013105,0.84480000
2024-05-29 16:00:00,MINAUSDT,0.00012378,0.85428377
2024-05-30 00:00:00,MINAUSDT,0.00010611,0.84196956
2024-05-30 08:00:00,MINAUSDT,0.0001,0.82340000
2024-05-30 16:00:00,MINAUSDT,0.00012914,0.84500000
2024-05-31 00:00:00,MINAUSDT,0.0001,0.84090000
2024-05-31 08:00:00,MINAUSDT,0.00015174,0.83270000
2024-05-31 16:00:00,MINAUSDT,0.0001,0.84753845
2024-06-01 00:00:00,MINAUSDT,0.00018638,0.85247869
2024-06-01 08:00:00,MINAUSDT,0.0001,0.84205467
2024-06-01 16:00:00,MINAUSDT,0.0001,0.84277296
2024-06-02 00:00:00,MINAUSDT,0.00016628,0.83690000
2024-06-02 08:00:00,MINAUSDT,0.0001,0.82849780
2024-06-02 16:00:00,MINAUSDT,0.0001,0.83367896
2024-06-03 00:00:00,MINAUSDT,0.0001,0.81427888
2024-06-03 08:00:00,MINAUSDT,0.00012152,0.86123351
2024-06-03 16:00:00,MINAUSDT,0.00018909,0.87453496
2024-06-04 00:00:00,MINAUSDT,0.0001,0.86278821
2024-06-04 08:00:00,MINAUSDT,0.0001,0.85811797
2024-06-04 16:00:00,MINAUSDT,0.00011541,0.85105377
2024-06-05 00:00:00,MINAUSDT,0.0001,0.85736418
2024-06-05 08:00:00,MINAUSDT,0.00022322,0.85950000
2024-06-05 16:00:00,MINAUSDT,0.00019846,0.86763070
2024-06-06 00:00:00,MINAUSDT,0.00010558,0.87405041
2024-06-06 08:00:00,MINAUSDT,0.0002635,0.86520000
2024-06-06 16:00:00,MINAUSDT,0.00014766,0.86383869
2024-06-07 00:00:00,MINAUSDT,0.00015577,0.84084421
2024-06-07 08:00:00,MINAUSDT,0.00010856,0.85228958
2024-06-07 16:00:00,MINAUSDT,0.00012447,0.88953073
2024-06-08 00:00:00,MINAUSDT,0.0001,0.80041026
2024-06-08 08:00:00,MINAUSDT,0.0001,0.79676842
2024-06-08 16:00:00,MINAUSDT,0.0001,0.75569414
2024-06-09 00:00:00,MINAUSDT,0.0001,0.74405461
2024-06-09 08:00:00,MINAUSDT,0.0001,0.73766067
2024-06-09 16:00:00,MINAUSDT,0.0001,0.74760000
2024-06-10 00:00:00,MINAUSDT,0.0001,0.75104451
2024-06-10 08:00:00,MINAUSDT,0.0001,0.72540000
2024-06-10 16:00:00,MINAUSDT,0.0001,0.75340000
2024-06-11 00:00:00,MINAUSDT,0.0001,0.72882974
2024-06-11 08:00:00,MINAUSDT,0.0001,0.70480000
2024-06-11 16:00:00,MINAUSDT,0.0001,0.68260000
2024-06-12 00:00:00,MINAUSDT,0.0001,0.68858835
2024-06-12 08:00:00,MINAUSDT,0.0001,0.69651566
2024-06-12 16:00:00,MINAUSDT,0.0001,0.73288748
2024-06-13 00:00:00,MINAUSDT,0.0001,0.71219454
2024-06-13 08:00:00,MINAUSDT,0.0001,0.69270000
2024-06-13 16:00:00,MINAUSDT,0.0001,0.67364067
2024-06-14 00:00:00,MINAUSDT,0.0001,0.67400000
2024-06-14 08:00:00,MINAUSDT,0.0001,0.68172769
2024-06-14 16:00:00,MINAUSDT,0.0001,0.66471691
2024-06-15 00:00:00,MINAUSDT,0.0001,0.64600978
2024-06-15 08:00:00,MINAUSDT,0.0001,0.65530000
2024-06-15 16:00:00,MINAUSDT,0.0001,0.65870018
2024-06-16 00:00:00,MINAUSDT,0.0001,0.64870000
2024-06-16 08:00:00,MINAUSDT,0.0001,0.65473632
2024-06-16 16:00:00,MINAUSDT,0.0001,0.66406764
2024-06-17 00:00:00,MINAUSDT,0.0001,0.65850000
2024-06-17 08:00:00,MINAUSDT,0.0001,0.62011220
2024-06-17 16:00:00,MINAUSDT,0.0001,0.60389275
2024-06-18 00:00:00,MINAUSDT,0.0001,0.59880000
2024-06-18 08:00:00,MINAUSDT,8.181e-05,0.55221363
2024-06-18 16:00:00,MINAUSDT,0.0001,0.54040000
2024-06-19 00:00:00,MINAUSDT,2.9e-05,0.54908201
2024-06-19 08:00:00,MINAUSDT,4.347e-05,0.56770000
2024-06-19 16:00:00,MINAUSDT,8.861e-05,0.56147367
2024-06-20 00:00:00,MINAUSDT,0.0001,0.57507488
2024-06-20 08:00:00,MINAUSDT,7.758e-05,0.60280000
2024-06-20 16:00:00,MINAUSDT,0.0001,0.57500000
2024-06-21 00:00:00,MINAUSDT,0.0001,0.57350000
2024-06-21 08:00:00,MINAUSDT,0.0001,0.57140000
2024-06-21 16:00:00,MINAUSDT,0.0001,0.57150000
2024-06-22 00:00:00,MINAUSDT,0.0001,0.55620000
2024-06-22 08:00:00,MINAUSDT,5.838e-05,0.55090000
2024-06-22 16:00:00,MINAUSDT,0.0001,0.55161576
2024-06-23 00:00:00,MINAUSDT,0.0001,0.54513995
2024-06-23 08:00:00,MINAUSDT,0.0001,0.55500767
2024-06-23 16:00:00,MINAUSDT,0.0001,0.53750000
2024-06-24 00:00:00,MINAUSDT,0.0001,0.52370000
2024-06-24 08:00:00,MINAUSDT,0.0001,0.51083772
2024-06-24 16:00:00,MINAUSDT,-3.633e-05,0.51290403
2024-06-25 00:00:00,MINAUSDT,-9.4e-06,0.53785180
2024-06-25 08:00:00,MINAUSDT,4.6e-05,0.54220000
2024-06-25 16:00:00,MINAUSDT,2.611e-05,0.55270000
2024-06-26 00:00:00,MINAUSDT,0.0001,0.54914278
2024-06-26 08:00:00,MINAUSDT,0.0001,0.54150091
2024-06-26 16:00:00,MINAUSDT,0.0001,0.52850000
2024-06-27 00:00:00,MINAUSDT,0.0001,0.52253595
2024-06-27 08:00:00,MINAUSDT,0.0001,0.51270916
2024-06-27 16:00:00,MINAUSDT,0.0001,0.53472357
2024-06-28 00:00:00,MINAUSDT,0.0001,0.52860025
2024-06-28 08:00:00,MINAUSDT,0.0001,0.53131761
2024-06-28 16:00:00,MINAUSDT,0.0001,0.53042018
2024-06-29 00:00:00,MINAUSDT,0.0001,0.51090000
2024-06-29 08:00:00,MINAUSDT,0.0001,0.52070000
2024-06-29 16:00:00,MINAUSDT,0.0001,0.52140000
2024-06-30 00:00:00,MINAUSDT,0.0001,0.51040000
2024-06-30 08:00:00,MINAUSDT,0.0001,0.52180000
2024-06-30 16:00:00,MINAUSDT,1.239e-05,0.52150000
2024-07-01 00:00:00,MINAUSDT,0.0001,0.54023579
2024-07-01 08:00:00,MINAUSDT,0.0001,0.54577879
2024-07-01 16:00:00,MINAUSDT,0.0001,0.54194791
2024-07-02 00:00:00,MINAUSDT,0.0001,0.54210000
2024-07-02 08:00:00,MINAUSDT,0.0001,0.53438470
2024-07-02 16:00:00,MINAUSDT,0.0001,0.53390000
2024-07-03 00:00:00,MINAUSDT,0.0001,0.54520000
2024-07-03 08:00:00,MINAUSDT,0.0001,0.53614760
2024-07-03 16:00:00,MINAUSDT,0.0001,0.52233246
2024-07-04 00:00:00,MINAUSDT,0.0001,0.51190000
2024-07-04 08:00:00,MINAUSDT,0.0001,0.47914473
2024-07-04 16:00:00,MINAUSDT,-1.244e-05,0.47530000
2024-07-05 00:00:00,MINAUSDT,-9.586e-05,0.45060000
2024-07-05 08:00:00,MINAUSDT,-0.00023562,0.42395498
2024-07-05 16:00:00,MINAUSDT,-2.376e-05,0.45210484
2024-07-06 00:00:00,MINAUSDT,9.979e-05,0.45183824
2024-07-06 08:00:00,MINAUSDT,-9.55e-06,0.45786587
2024-07-06 16:00:00,MINAUSDT,-2.846e-05,0.47150000
2024-07-07 00:00:00,MINAUSDT,0.0001,0.48580000
2024-07-07 08:00:00,MINAUSDT,0.0001,0.47570000
2024-07-07 16:00:00,MINAUSDT,0.0001,0.46670000
2024-07-08 00:00:00,MINAUSDT,0.0001,0.45350000
2024-07-08 08:00:00,MINAUSDT,6.152e-05,0.46170180
2024-07-08 16:00:00,MINAUSDT,9.121e-05,0.46909822
2024-07-09 00:00:00,MINAUSDT,0.0001,0.46914802
2024-07-09 08:00:00,MINAUSDT,0.0001,0.47610000
2024-07-09 16:00:00,MINAUSDT,5.9e-05,0.48640000
2024-07-10 00:00:00,MINAUSDT,6.332e-05,0.49160000
2024-07-10 08:00:00,MINAUSDT,5.544e-05,0.50350000
2024-07-10 16:00:00,MINAUSDT,0.0001,0.50292232
2024-07-11 00:00:00,MINAUSDT,0.0001,0.49730000
2024-07-11 08:00:00,MINAUSDT,0.0001,0.49740899
2024-07-11 16:00:00,MINAUSDT,8.144e-05,0.49129170
2024-07-12 00:00:00,MINAUSDT,0.0001,0.47920000
2024-07-12 08:00:00,MINAUSDT,7.82e-05,0.47820000
2024-07-12 16:00:00,MINAUSDT,9.995e-05,0.48571502
2024-07-13 00:00:00,MINAUSDT,0.0001,0.48900728
2024-07-13 08:00:00,MINAUSDT,0.0001,0.49348025
2024-07-13 16:00:00,MINAUSDT,6.127e-05,0.49459693
2024-07-14 00:00:00,MINAUSDT,-8.43e-05,0.49920000
2024-07-14 08:00:00,MINAUSDT,-4.913e-05,0.51140000
2024-07-14 16:00:00,MINAUSDT,0.0001,0.50532712
2024-07-15 00:00:00,MINAUSDT,0.0001,0.51717053
2024-07-15 08:00:00,MINAUSDT,1.976e-05,0.52470000
2024-07-15 16:00:00,MINAUSDT,6.059e-05,0.52340000
2024-07-16 00:00:00,MINAUSDT,0.0001,0.53920000
2024-07-16 08:00:00,MINAUSDT,0.0001,0.51915306
2024-07-16 16:00:00,MINAUSDT,0.0001,0.54040000
2024-07-17 00:00:00,MINAUSDT,0.0001,0.54120000
2024-07-17 08:00:00,MINAUSDT,0.0001,0.56240000
2024-07-17 16:00:00,MINAUSDT,0.0001,0.56500000
2024-07-18 00:00:00,MINAUSDT,0.0001,0.55118040
2024-07-18 08:00:00,MINAUSDT,9.958e-05,0.54780000
2024-07-18 16:00:00,MINAUSDT,8.056e-05,0.53140000
2024-07-19 00:00:00,MINAUSDT,0.0001,0.53237831
2024-07-19 08:00:00,MINAUSDT,0.0001,0.53170000
2024-07-19 16:00:00,MINAUSDT,7.146e-05,0.54580000
2024-07-20 00:00:00,MINAUSDT,0.0001,0.56163361
2024-07-20 08:00:00,MINAUSDT,0.0001,0.57050000
2024-07-20 16:00:00,MINAUSDT,3.58e-05,0.56340000
2024-07-21 00:00:00,MINAUSDT,7.773e-05,0.57491743
2024-07-21 08:00:00,MINAUSDT,9.07e-05,0.56180000
2024-07-21 16:00:00,MINAUSDT,3.28e-05,0.56665606
2024-07-22 00:00:00,MINAUSDT,0.0001,0.57765341
2024-07-22 08:00:00,MINAUSDT,7.213e-05,0.56732424
2024-07-22 16:00:00,MINAUSDT,8.746e-05,0.56270000
2024-07-23 00:00:00,MINAUSDT,-8.175e-05,0.55990000
2024-07-23 08:00:00,MINAUSDT,2.444e-05,0.54980029
2024-07-23 16:00:00,MINAUSDT,2.712e-05,0.55192471
2024-07-24 00:00:00,MINAUSDT,0.0001,0.51982606
2024-07-24 08:00:00,MINAUSDT,1.511e-05,0.52449460
2024-07-24 16:00:00,MINAUSDT,6.752e-05,0.52286242
2024-07-25 00:00:00,MINAUSDT,0.0001,0.51010000
2024-07-25 08:00:00,MINAUSDT,0.0001,0.49414076
2024-07-25 16:00:00,MINAUSDT,7.974e-05,0.49396374
2024-07-26 00:00:00,MINAUSDT,0.0001,0.49554074
2024-07-26 08:00:00,MINAUSDT,9.15e-05,0.50906824
2024-07-26 16:00:00,MINAUSDT,7.999e-05,0.51669795
2024-07-27 00:00:00,MINAUSDT,0.0001,0.52143458
2024-07-27 08:00:00,MINAUSDT,0.0001,0.52250000
2024-07-27 16:00:00,MINAUSDT,1.748e-05,0.51807485
2024-07-28 00:00:00,MINAUSDT,0.0001,0.51970304
2024-07-28 08:00:00,MINAUSDT,0.0001,0.51330000
2024-07-28 16:00:00,MINAUSDT,0.0001,0.50931459
2024-07-29 00:00:00,MINAUSDT,0.0001,0.50710000
2024-07-29 08:00:00,MINAUSDT,0.0001,0.52795738
2024-07-29 16:00:00,MINAUSDT,0.0001,0.51350000
2024-07-30 00:00:00,MINAUSDT,0.0001,0.51015563
2024-07-30 08:00:00,MINAUSDT,0.0001,0.52053426
2024-07-30 16:00:00,MINAUSDT,0.0001,0.51097851
2024-07-31 00:00:00,MINAUSDT,9.307e-05,0.49660000
2024-07-31 08:00:00,MINAUSDT,0.0001,0.50190000
2024-07-31 16:00:00,MINAUSDT,0.0001,0.49920000
2024-08-01 00:00:00,MINAUSDT,0.0001,0.48500000
2024-08-01 08:00:00,MINAUSDT,0.0001,0.47500000
2024-08-01 16:00:00,MINAUSDT,0.0001,0.46669050
2024-08-02 00:00:00,MINAUSDT,0.0001,0.47596459
2024-08-02 08:00:00,MINAUSDT,4.692e-05,0.46198485
