fundingTime,Binance,OKX
2023-03-08 16:00:00,-1.285e-05,0.000556760951143
2023-03-09 00:00:00,9.063e-05,-0.0003630295674698
2023-03-09 08:00:00,0.0001,0.0002264422157343
2023-03-09 16:00:00,5.916e-05,-0.0001868391252182
2023-03-10 00:00:00,5e-08,0.0002355124025168
2023-03-10 08:00:00,5.88e-06,-0.0001649763231613
2023-03-10 16:00:00,8.293e-05,-2.30002739761e-05
2023-03-11 00:00:00,7.821e-05,0.0002451906267552
2023-03-11 08:00:00,0.0001,0.0001336412489061
2023-03-11 16:00:00,8.56e-05,-0.0005148006366092
2023-03-12 00:00:00,-1.959e-05,-0.0006881869256122
2023-03-12 08:00:00,8.521e-05,-0.0001714636158105
2023-03-12 16:00:00,-0.00019219,-0.0006881869256122
2023-03-13 00:00:00,-0.00011356,-0.0006881869256122
2023-03-13 08:00:00,0.0001,-0.0006881869256122
2023-03-13 16:00:00,0.0001,0.000767465762542
2023-03-14 00:00:00,0.0001,4.11029143215e-05
2023-03-14 08:00:00,0.0001,0.0006934888294085
2023-03-14 16:00:00,0.0001,2.80337341777e-05
2023-03-15 00:00:00,0.0001,0.0003808873768215
2023-03-15 08:00:00,0.0001,0.0002873029484235
2023-03-15 16:00:00,0.0001,0.0005273973780452
2023-03-16 00:00:00,0.0001,-6.13430602034e-05
2023-03-16 08:00:00,4.672e-05,0.0005308463266294
2023-03-16 16:00:00,0.0001,-0.0003756443752635
2023-03-17 00:00:00,7.338e-05,0.0001679143585447
2023-03-17 08:00:00,0.0001,9.07019813563e-05
2023-03-17 16:00:00,6.086e-05,0.0004268563331589
2023-03-18 00:00:00,0.0001,0.0001759145186732
2023-03-18 08:00:00,0.0001,-0.0001652175932088
2023-03-18 16:00:00,0.0001,0.0009266252069428
2023-03-19 00:00:00,0.0001,1.67433697558e-05
2023-03-19 08:00:00,0.0001,0.0001971137758125
2023-03-19 16:00:00,0.0001,-0.0002600691411175
2023-03-20 00:00:00,0.0001,0.0005122620668754
2023-03-20 08:00:00,5.39e-05,-0.0004530712643738
2023-03-20 16:00:00,0.0001,0.0004139044357051
2023-03-21 00:00:00,0.0001,-0.0004796533438
2023-03-21 08:00:00,0.0001,0.0006891315564686
2023-03-21 16:00:00,0.0001,-0.0002104611940964
2023-03-22 00:00:00,0.0001,4.21553675161e-05
2023-03-22 08:00:00,0.0001,0.0001250397468718
2023-03-22 16:00:00,0.0001,-0.00033140308868
2023-03-23 00:00:00,0.0001,0.0001106724262674
2023-03-23 08:00:00,0.0001,0.0001423104209829
2023-03-23 16:00:00,0.0001,-4.93479798313e-05
2023-03-24 00:00:00,0.0001,-7.14105887602e-05
2023-03-24 08:00:00,0.0001,0.0001105873484639
2023-03-24 16:00:00,0.0001,0.000397359458821
2023-03-25 00:00:00,0.0001,0.0004085507335816
2023-03-25 08:00:00,0.0001,0.0002397127556927
2023-03-25 16:00:00,0.0001,-0.0001094294994784
2023-03-26 00:00:00,0.0001,0.0002268822747677
2023-03-26 08:00:00,0.0001,-0.0001107476337718
2023-03-26 16:00:00,0.0001,0.0001628464525615
2023-03-27 00:00:00,0.0001,0.0002340531712166
2023-03-27 08:00:00,0.0001,-0.0001464561637055
2023-03-27 16:00:00,0.0001,0.0006577985617244
2023-03-28 00:00:00,-0.00024373,-0.0002917800856293
2023-03-28 08:00:00,6.109e-05,0.0005859307514909
2023-03-28 16:00:00,-0.00010501,-0.0005492273666569
2023-03-29 00:00:00,0.0001,0.0006313487479055
2023-03-29 08:00:00,-0.00011027,-0.0004358236816083
2023-03-29 16:00:00,6.747e-05,0.0007947965103644
2023-03-30 00:00:00,0.0001,-0.0006494122833414
2023-03-30 08:00:00,0.0001,0.0009779745896082
2023-03-30 16:00:00,0.0001,-0.0004366143447955
2023-03-31 00:00:00,0.0001,0.000439681091694
2023-03-31 08:00:00,0.0001,-1.0080355705e-05
2023-03-31 16:00:00,0.0001,-0.0001287076570097
2023-04-01 00:00:00,0.0001,0.0003446774274962
2023-04-01 08:00:00,0.0001,2.14899496717e-05
2023-04-01 16:00:00,0.0001,5.99702364676e-05
2023-04-02 00:00:00,0.0001,0.0003068190040198
2023-04-02 08:00:00,0.0001,0.0001983887448692
2023-04-02 16:00:00,0.0001,0.0004001324044177
2023-04-03 00:00:00,0.0001,2.97618866527e-05
2023-04-03 08:00:00,0.0001,0.0001898907518272
2023-04-03 16:00:00,0.0001,-9.82439332917e-05
2023-04-04 00:00:00,0.0001,0.0003750051498448
2023-04-04 08:00:00,0.0001,0.0002717612702568
2023-04-04 16:00:00,0.0001,0.0002771997963444
2023-04-05 00:00:00,0.0001,0.0002073169860291
2023-04-05 08:00:00,0.0001,0.0003709303321612
2023-04-05 16:00:00,0.0001,-3.57076174935e-05
2023-04-06 00:00:00,0.0001,0.0004041812862542
2023-04-06 08:00:00,0.0001,0.0001406602913319
2023-04-06 16:00:00,0.0001,0.0005282747286671
2023-04-07 00:00:00,0.0001,0.0001260490792663
2023-04-07 08:00:00,0.0001,0.0004196183645965
2023-04-07 16:00:00,0.0001,-0.0001680554877807
2023-04-08 00:00:00,0.0001,0.0003260894944681
2023-04-08 08:00:00,0.0001,0.000333489061246
2023-04-08 16:00:00,0.0001,0.0002689126062463
2023-04-09 00:00:00,0.0001,0.0001819709666646
2023-04-09 08:00:00,0.0001,9.43418453213e-05
2023-04-09 16:00:00,0.0001,2.04830371871e-05
2023-04-10 00:00:00,0.0001,0.000450451737325
2023-04-10 08:00:00,0.0001,-0.000408828443674
2023-04-10 16:00:00,0.0001,8.75263156679e-05
2023-04-11 00:00:00,0.0001,0.000144745031894
2023-04-11 08:00:00,0.0001,0.0004332260747595
2023-04-11 16:00:00,0.0001,9.00395126053e-05
2023-04-12 00:00:00,0.0001,0.0001256104135896
2023-04-12 08:00:00,0.0001,0.0006079724499878
2023-04-12 16:00:00,0.0001,0.0001124605013876
2023-04-13 00:00:00,0.0001,0.0005319523886222
2023-04-13 08:00:00,0.0001,0.0003001803174384
2023-04-13 16:00:00,0.0001,0.0003051131710477
2023-04-14 00:00:00,0.0001,0.0002168886103379
2023-04-14 08:00:00,0.0001,0.0001942929223764
2023-04-14 16:00:00,0.0001,0.000380612804097
2023-04-15 00:00:00,0.00014813,0.0003100734560188
2023-04-15 08:00:00,0.00039945,0.00049098693553
2023-04-15 16:00:00,0.0004569,0.0002231914641109
2023-04-16 00:00:00,0.00033157,0.0004307970145663
2023-04-16 08:00:00,0.00045345,0.0003711048622972
2023-04-16 16:00:00,0.00026391,0.0006479299111678
2023-04-17 00:00:00,0.00033176,0.0002646116478686
2023-04-17 08:00:00,0.00031153,0.0004050136577701
2023-04-17 16:00:00,0.0003633,0.0002505941472243
2023-04-18 00:00:00,0.00041242,0.0001681692928318
2023-04-18 08:00:00,0.00043533,0.0004123512839534
2023-04-18 16:00:00,0.00012859,0.0004602733677225
2023-04-19 00:00:00,0.00010956,-1.31762291728e-05
2023-04-19 08:00:00,0.00011,0.0002855422009375
2023-04-19 16:00:00,0.0001,0.0003184484717315
2023-04-20 00:00:00,0.0001,0.0001899939346834
2023-04-20 08:00:00,0.0001,-0.000563835480028
2023-04-20 16:00:00,0.0001,0.0002583034800145
2023-04-21 00:00:00,-7.66e-05,-0.0001354644261277
2023-04-21 08:00:00,5.892e-05,0.0001788755137942
2023-04-21 16:00:00,9.178e-05,-0.0003569248548572
2023-04-22 00:00:00,-8.364e-05,0.0001983522172988
2023-04-22 08:00:00,-4.184e-05,-0.0001783061749371
2023-04-22 16:00:00,4.311e-05,-3.81555789279e-05
2023-04-23 00:00:00,2.405e-05,5.58310613473e-05
2023-04-23 08:00:00,0.0001,-0.0003337824832463
2023-04-23 16:00:00,0.0001,-6.69137513831e-05
2023-04-24 00:00:00,0.0001,-6.90385660202e-05
2023-04-24 08:00:00,6.523e-05,0.0001661900779462
2023-04-24 16:00:00,7.088e-05,0.0003637961976736
2023-04-25 00:00:00,4.069e-05,-3.34566550291e-05
2023-04-25 08:00:00,9.175e-05,0.0001523641385749
2023-04-25 16:00:00,0.0001,-0.0002101195565557
2023-04-26 00:00:00,0.0001,0.0001937909350954
2023-04-26 08:00:00,0.0001,2.92132724785e-05
2023-04-26 16:00:00,0.0001,-2.41987357783e-05
2023-04-27 00:00:00,0.0001,0.0001512731383299
2023-04-27 08:00:00,0.0001,0.0001246036101173
2023-04-27 16:00:00,0.0001,-0.0001520935363102
2023-04-28 00:00:00,0.0001,8.87484164141e-05
2023-04-28 08:00:00,0.0001,0.0001167066194064
2023-04-28 16:00:00,0.0001,-3.38583241117e-05
2023-04-29 00:00:00,0.0001,0.0003508476641287
2023-04-29 08:00:00,0.0001,-1.60309875546e-05
2023-04-29 16:00:00,0.0001,8.37564068201e-05
2023-04-30 00:00:00,0.0001,0.0002145020248369
2023-04-30 08:00:00,0.0001,-1.44121324611e-05
2023-04-30 16:00:00,0.0001,0.0005367221883975
2023-05-01 00:00:00,0.0001,0.0003012168755632
2023-05-01 08:00:00,0.0001,0.0002561417126026
2023-05-01 16:00:00,0.0001,-0.0001947206419361
2023-05-02 00:00:00,0.0001,0.0003411212271784
2023-05-02 08:00:00,0.0001,0.0001998873049541
2023-05-02 16:00:00,0.0001,0.0003280952102859
2023-05-03 00:00:00,0.0001,-0.0001439750253218
2023-05-03 08:00:00,0.0001,0.000213749387975
2023-05-03 16:00:00,0.0001,9.75035500175e-05
2023-05-04 00:00:00,0.0001,0.0003637583510592
2023-05-04 08:00:00,0.0001,0.0002117952985381
2023-05-04 16:00:00,0.0001,-2.57340100647e-05
2023-05-05 00:00:00,0.0001,0.0003362411492765
2023-05-05 08:00:00,7.645e-05,-0.0001593650908133
2023-05-05 16:00:00,0.0001,0.0003797605579757
2023-05-06 00:00:00,0.0001,7.31652636301e-05
2023-05-06 08:00:00,0.0001,0.000131129241713
2023-05-06 16:00:00,3.151e-05,-0.0002258033915942
2023-05-07 00:00:00,8.739e-05,0.0003691689972134
2023-05-07 08:00:00,0.0001,-0.0004778430837102
2023-05-07 16:00:00,0.0001,3.52654965208e-05
2023-05-08 00:00:00,0.0001,-0.0001962959068887
2023-05-08 08:00:00,1.741e-05,5.97059621558e-05
2023-05-08 16:00:00,-5.686e-05,-1.42730837809e-05
2023-05-09 00:00:00,-0.00013578,-0.0001392738587047
2023-05-09 08:00:00,-6.1e-05,-1.17431170106e-05
2023-05-09 16:00:00,6.535e-05,5.40261322755e-05
2023-05-10 00:00:00,0.0001,0.0002839853683793
2023-05-10 08:00:00,3.918e-05,-0.0001667686336609
2023-05-10 16:00:00,0.0001,0.0002759769693617
2023-05-11 00:00:00,9.594e-05,-9.13771895461e-05
2023-05-11 08:00:00,3.772e-05,-0.000133110300739
2023-05-11 16:00:00,0.0001,0.0004354267885882
2023-05-12 00:00:00,8.459e-05,-0.0003550245298996
2023-05-12 08:00:00,0.0001,0.0005426855180919
2023-05-12 16:00:00,7.696e-05,0.000295118003041
2023-05-13 00:00:00,0.0001,6.25098988121e-05
2023-05-13 08:00:00,0.0001,0.0004997694570917
2023-05-13 16:00:00,0.0001,-6.07540594555e-05
2023-05-14 00:00:00,0.0001,-8.58929073756e-05
2023-05-14 08:00:00,8.486e-05,0.0003137357458933
2023-05-14 16:00:00,0.0001,0.0003073563606921
2023-05-15 00:00:00,0.0001,-0.0002044498153305
2023-05-15 08:00:00,0.0001,0.0005846354281551
2023-05-15 16:00:00,5.851e-05,-0.0005702473814515
2023-05-16 00:00:00,6.954e-05,0.0003718560996048
2023-05-16 08:00:00,0.0001,-0.0005063443083848
2023-05-16 16:00:00,8.747e-05,0.0005164306144923
2023-05-17 00:00:00,0.0001,0.0002564184859433
2023-05-17 08:00:00,7.035e-05,-0.0001934843634956
2023-05-17 16:00:00,0.0001,0.0005953912913711
2023-05-18 00:00:00,0.0001,-6.531019951e-07
2023-05-18 08:00:00,0.0001,0.000171251753645
2023-05-18 16:00:00,0.0001,-0.0001204834439014
2023-05-19 00:00:00,0.0001,0.0002879062722851
2023-05-19 08:00:00,0.0001,-0.0003013346410241
2023-05-19 16:00:00,0.0001,0.0003522328779966
2023-05-20 00:00:00,0.0001,-0.0001993303908815
2023-05-20 08:00:00,7.6e-05,0.0002100900008988
2023-05-20 16:00:00,9.272e-05,-0.0001336530736511
2023-05-21 00:00:00,0.0001,0.0001816391592481
2023-05-21 08:00:00,0.0001,-0.0003684035433091
2023-05-21 16:00:00,0.0001,0.0006748574082389
2023-05-22 00:00:00,0.0001,0.0002952594982391
2023-05-22 08:00:00,2.388e-05,-0.0002701994034631
2023-05-22 16:00:00,0.0001,0.0005811611647684
2023-05-23 00:00:00,0.0001,-0.000665443749794
2023-05-23 08:00:00,0.0001,0.0002500886752373
2023-05-23 16:00:00,0.0001,-0.0004649384991621
2023-05-24 00:00:00,0.0001,0.0006804985375739
2023-05-24 08:00:00,0.0001,-0.0002835430011452
2023-05-24 16:00:00,0.0001,0.0001950999763821
2023-05-25 00:00:00,0.0001,-3.44602230142e-05
2023-05-25 08:00:00,8.715e-05,-0.0002572449649518
2023-05-25 16:00:00,0.0001,0.0004790755851184
2023-05-26 00:00:00,0.0001,-0.000186903085784
2023-05-26 08:00:00,0.0001,0.0004391787978474
2023-05-26 16:00:00,0.0001,1.27003900256e-05
2023-05-27 00:00:00,0.0001,0.0002379378510643
2023-05-27 08:00:00,0.0001,0.0002508401011012
2023-05-27 16:00:00,0.0001,0.0006302044294705
2023-05-28 00:00:00,0.0001,0.0001482270012324
2023-05-28 08:00:00,0.0001,0.000405433447053
2023-05-28 16:00:00,0.0001,3.47092279723e-05
2023-05-29 00:00:00,0.0001,-0.0003322806684748
2023-05-29 08:00:00,0.0001,-0.0001417688575835
2023-05-29 16:00:00,0.0001,-0.0001039158608287
2023-05-30 00:00:00,0.0001,-9.91263528654e-05
2023-05-30 08:00:00,0.0001,0.0008032544256025
2023-05-30 16:00:00,0.0001,0.0001802594892341
2023-05-31 00:00:00,0.0001,7.52292454536e-05
2023-05-31 08:00:00,0.0001,0.0002261953149309
2023-05-31 16:00:00,0.0001,0.0001149187266352
2023-06-01 00:00:00,0.0001,-3.90540802908e-05
2023-06-01 08:00:00,0.0001,0.0006769297935659
2023-06-01 16:00:00,0.0001,-0.0001511631037253
2023-06-02 00:00:00,0.0001,2.73765457184e-05
2023-06-02 08:00:00,0.0001,-0.000252236725903
2023-06-02 16:00:00,0.0001,1.62891101687e-05
2023-06-03 00:00:00,0.0001,0.0004050804278188
2023-06-03 08:00:00,0.0001,1.53980030244e-05
2023-06-03 16:00:00,0.0001,0.0002886523062397
2023-06-04 00:00:00,0.0001,0.0001283470606547
2023-06-04 08:00:00,0.0001,0.0004838706662629
2023-06-04 16:00:00,0.0001,-0.0004441531877036
2023-06-05 00:00:00,0.0001,0.000620779140053
2023-06-05 08:00:00,0.0001,5.74727157396e-05
2023-06-05 16:00:00,0.0001,0.0001472255939889
2023-06-06 00:00:00,-5.4e-07,-0.0001344714186117
2023-06-06 08:00:00,0.0001,0.0006088805310108
2023-06-06 16:00:00,0.0001,-0.0006881869256122
2023-06-07 00:00:00,0.0001,0.0005837270558513
2023-06-07 08:00:00,0.0001,-0.0003416980349179
2023-06-07 16:00:00,0.0001,0.0002824503887904
2023-06-08 00:00:00,0.0001,2.36375735165e-05
2023-06-08 08:00:00,0.0001,8.67884757905e-05
2023-06-08 16:00:00,0.0001,-0.0001785643689621
2023-06-09 00:00:00,0.0001,0.0001134228107028
2023-06-09 08:00:00,0.0001,-0.0001250670550106
2023-06-09 16:00:00,0.0001,0.0007108626434653
2023-06-10 00:00:00,0.0001,-0.0001053898113175
2023-06-10 08:00:00,-0.00033406,0.0003151252046073
2023-06-10 16:00:00,-4.462e-05,6.63039609417e-05
2023-06-11 00:00:00,-0.00033406,-0.0006881869256122
2023-06-11 08:00:00,-0.00013274,0.0007431244794993
2023-06-11 16:00:00,0.0001,-0.0006881869256122
2023-06-12 00:00:00,0.0001,0.0004064652633307
2023-06-12 08:00:00,7.694e-05,-0.0004890400024891
2023-06-12 16:00:00,9.683e-05,0.0004464321674627
2023-06-13 00:00:00,6.702e-05,3.82881363733e-05
2023-06-13 08:00:00,-0.00014226,-0.0004160888041916
2023-06-13 16:00:00,8.353e-05,0.0006033713229026
2023-06-14 00:00:00,0.0001,-0.0006522855948433
2023-06-14 08:00:00,0.0001,0.0007201235522097
2023-06-14 16:00:00,-0.00010588,-0.0001918815483072
2023-06-15 00:00:00,-0.00020996,0.0005017475981644
2023-06-15 08:00:00,-9.7e-06,9.96915111511e-05
2023-06-15 16:00:00,3.149e-05,-0.0003620072530521
2023-06-16 00:00:00,0.0001,0.0006751775159645
2023-06-16 08:00:00,8.318e-05,-0.0002380766001259
2023-06-16 16:00:00,9.99e-06,0.0009779745896082
2023-06-17 00:00:00,7.65e-06,-0.0002959339142339
2023-06-17 08:00:00,0.0001,-0.0001819434884491
2023-06-17 16:00:00,0.0001,5.01739933709e-05
2023-06-18 00:00:00,0.0001,-0.0002043828239901
2023-06-18 08:00:00,0.0001,-0.0001563438518509
2023-06-18 16:00:00,0.0001,0.0001320937535319
2023-06-19 00:00:00,0.0001,-0.0002898401872224
2023-06-19 08:00:00,0.0001,-1.63492484635e-05
2023-06-19 16:00:00,0.0001,-4.69697567413e-05
2023-06-20 00:00:00,0.0001,7.7897034626e-05
2023-06-20 08:00:00,0.0001,-1.88421811806e-05
2023-06-20 16:00:00,3.337e-05,0.0001093362046454
2023-06-21 00:00:00,0.0001,-0.0001087554218341
2023-06-21 08:00:00,0.0001,-0.0002874428610809
2023-06-21 16:00:00,-0.00013234,0.0001524046834191
2023-06-22 00:00:00,0.0001,-0.0003564605312571
2023-06-22 08:00:00,0.0001,-9.44780462388e-05
2023-06-22 16:00:00,0.0001,0.0001625759955228
2023-06-23 00:00:00,0.0001,-0.0005815910682121
2023-06-23 08:00:00,0.0001,0.0003711585672678
2023-06-23 16:00:00,0.0001,-0.0004894769300288
2023-06-24 00:00:00,0.0001,0.0002774590463543
2023-06-24 08:00:00,0.0001,-0.0002589203688385
2023-06-24 16:00:00,0.0001,6.28614545525e-05
2023-06-25 00:00:00,0.0001,-6.0054608184e-06
2023-06-25 08:00:00,0.0001,0.0001059784778572
2023-06-25 16:00:00,0.0001,-3.78188949728e-05
2023-06-26 00:00:00,0.0001,0.0001299189182823
2023-06-26 08:00:00,0.0001,9.97797245073e-05
2023-06-26 16:00:00,0.0001,7.58112587293e-05
2023-06-27 00:00:00,0.0001,-0.0001492653458328
2023-06-27 08:00:00,0.0001,0.0002732014685459
2023-06-27 16:00:00,0.0001,-3.20523127017e-05
2023-06-28 00:00:00,0.0001,-7.20993983787e-05
2023-06-28 08:00:00,-2.51e-06,-0.0002911388325548
2023-06-28 16:00:00,-1.97e-06,1.65841141923e-05
2023-06-29 00:00:00,8.234e-05,-0.0003728080359485
2023-06-29 08:00:00,0.0001,1.75840316445e-05
2023-06-29 16:00:00,9.412e-05,-0.0005154199765692
2023-06-30 00:00:00,0.0001,0.0001439548956771
2023-06-30 08:00:00,0.0001,-0.0004202771117459
2023-06-30 16:00:00,0.0001,0.0001633481310437
2023-07-01 00:00:00,0.0001,1.18085113437e-05
2023-07-01 08:00:00,0.0001,8.85637676902e-05
2023-07-01 16:00:00,0.0001,5.62556185495e-05
2023-07-02 00:00:00,0.0001,0.0001122207394444
2023-07-02 08:00:00,0.0001,5.16793591292e-05
2023-07-02 16:00:00,0.0001,0.0002001837930439
2023-07-03 00:00:00,0.0001,3.52436204459e-05
2023-07-03 08:00:00,0.0001,0.0001150158360015
2023-07-03 16:00:00,0.0001,0.0001840549939813
2023-07-04 00:00:00,0.0001,0.0001953724351563
2023-07-04 08:00:00,0.0001,1.6079063526e-06
2023-07-04 16:00:00,0.0001,0.0003281438806958
2023-07-05 00:00:00,0.0001,9.71498718283e-05
2023-07-05 08:00:00,0.0001,0.0001481180974605
2023-07-05 16:00:00,0.0001,0.0003994662043483
2023-07-06 00:00:00,5.669e-05,-0.0001253414112282
2023-07-06 08:00:00,0.0001,0.0001348342110252
2023-07-06 16:00:00,5.043e-05,-6.67234841547e-05
2023-07-07 00:00:00,8.704e-05,-0.0001495184657757
2023-07-07 08:00:00,8.729e-05,-0.0001553646747009
2023-07-07 16:00:00,6.891e-05,-0.0001160891803066
2023-07-08 00:00:00,-7.021e-05,-5.46944914927e-05
2023-07-08 08:00:00,-8.72e-06,4.09811899498e-05
2023-07-08 16:00:00,8.45e-06,-0.0001567279998487
2023-07-09 00:00:00,-8.183e-05,-6.66836054215e-05
2023-07-09 08:00:00,-0.00011076,-0.0002290325365148
2023-07-09 16:00:00,5.199e-05,1.92881694542e-05
2023-07-10 00:00:00,0.0001,-0.0002258344157189
2023-07-10 08:00:00,8.747e-05,0.0001720918401999
2023-07-10 16:00:00,0.0001,-0.0002642165980024
2023-07-11 00:00:00,-9.608e-05,0.0003044951966081
2023-07-11 08:00:00,-0.00033406,-0.0002187873621559
2023-07-11 16:00:00,-0.00021557,3.8988778653e-05
2023-07-12 00:00:00,-0.0002647,-0.0006881869256122
2023-07-12 08:00:00,-0.00033406,0.0009779745896082
2023-07-12 16:00:00,-0.0002876,-0.0006881869256122
2023-07-13 00:00:00,-0.00031785,0.0006226915130288
2023-07-13 08:00:00,-3.885e-05,-0.0006881869256122
2023-07-13 16:00:00,5.01e-05,0.0003309248752295
2023-07-14 00:00:00,0.0001,-0.0004330808019912
2023-07-14 08:00:00,0.0001,0.0004710633287817
2023-07-14 16:00:00,0.0001,8.71933375576e-05
2023-07-15 00:00:00,0.0001,0.0006510159338762
2023-07-15 08:00:00,0.0001,0.000186612122123
2023-07-15 16:00:00,0.0001,0.0001449483947286
2023-07-16 00:00:00,0.0001,0.0002194718943514
2023-07-16 08:00:00,0.0001,4.43968782706e-05
2023-07-16 16:00:00,0.0001,0.0001128581403051
2023-07-17 00:00:00,-7.6e-07,-9.11287298064e-05
2023-07-17 08:00:00,0.0001,0.0001755359625199
2023-07-17 16:00:00,0.0001,-4.88877598113e-05
2023-07-18 00:00:00,0.0001,0.0001181875425562
2023-07-18 08:00:00,0.0001,-2.58481784226e-05
2023-07-18 16:00:00,0.0001,6.1720634102e-05
2023-07-19 00:00:00,4.059e-05,0.0001339756757898
