,spread,theta,mu,sigma,signal,a,b
2010-01-11,-0.07427246296815326,0.21496673435396654,-0.4438426447717124,0.1469495038959656,,0.004383817355090747,-0.8920691068985156
2010-01-12,-0.18231899013718333,0.21673226669107282,-0.445123844342533,0.1471220587514301,,0.0017974057429954726,-0.8920450944280615
2010-01-13,-0.18709569165628892,0.2226342613852967,-0.4482411609641739,0.1471212204443175,,-0.0072861144916292475,-0.8891962074367186
2010-01-14,-0.1087677590480709,0.20584572299178636,-0.4335477505558284,0.1459926746028973,,0.021519035591265334,-0.8886145367029221
2010-01-15,-0.185534307861964,0.20733732986407752,-0.43461336279044843,0.1444331410268092,,0.013969939025936184,-0.883196664606833
2010-01-18,-0.3022910361039308,0.1988340065881183,-0.420108505872946,0.14505635620643534,,0.03994297158040494,-0.880159983326297
2010-01-19,-0.38255280340432307,0.2021804689014098,-0.4331422461991747,0.14533427080140554,,0.023960082770799362,-0.8902445751691488
2010-01-20,-0.47926730183490207,0.20337716096399489,-0.43699006003531105,0.14586166595056774,,0.020419331282248043,-0.8943994513528701
2010-01-21,-0.25783353278747256,0.20801621497457828,-0.41259560448050375,0.14875048465801544,,0.04864208972100287,-0.8738332986820103
2010-01-22,-0.38545051114886064,0.21614151687634953,-0.42356893571331455,0.14843497966793587,,0.027956434775867733,-0.8750943062024968
2010-01-25,-0.19394855242872922,0.21269562268321734,-0.4172904558027682,0.15451678763906998,,0.05652736662672747,-0.8911082782322639
2010-01-26,0.42033098445604367,0.14242956521528102,-0.3170173683408504,0.18303236554888416,,0.3688542251716183,-1.0028889618533192
2010-01-27,0.5989081552874964,0.048921921865217086,0.0678705879823385,0.1776866841672249,,1.2039746850408264,-1.0682335090761494
2010-01-28,0.768789131152019,0.0034305262278668284,135.8032241514502,0.17327617478221397,,139.98704883452774,131.61939946837265
2010-01-29,0.08843121770653539,0.1561780995838638,-0.2949996650425252,0.20933670112101435,,0.45411846311413834,-1.0441177931991887
2010-02-01,0.27519741837939193,0.13467881651265634,-0.24939922195687683,0.21525829422570328,,0.580117693602067,-1.0789161375158207
2010-02-02,0.36532399275149174,0.11647065315705923,-0.17836948166726446,0.21401573518981554,,0.708485168846116,-1.065224132180645
2010-02-03,0.4241046818820422,0.10329681730467852,-0.1223872198868575,0.21339304930521,,0.8165829532323573,-1.0613573930060722
2010-02-04,0.25337075866337244,0.11578984316481514,-0.1654894412093752,0.2128880103784475,,0.7192817395564723,-1.0502606219752229
2010-02-05,0.6737419570885521,0.0791351809104219,0.030481834021069763,0.21861965583950116,,1.1295367783064976,-1.068573110264358
2010-02-08,0.7573711549837299,0.0744117277363095,0.20906394029513464,0.22057302085985384,,1.3525916551776864,-0.9344637745874171
2010-02-09,0.43257413616111506,0.10810880476225776,0.016769066009101094,0.228249748306117,,0.9985051913603387,-0.9649670593421364
2010-02-10,0.4057083205836136,0.11455074495960199,0.04448715001604459,0.22728951712104425,,0.994206846111332,-0.9052325460792428
2010-02-22,0.08149199852805822,0.1610620025534466,0.028078335792070606,0.24483428266039278,,0.8908396829573999,-0.8346830113732586
2010-02-23,-0.17186836040472997,0.1670985003496187,-0.013705751507902082,0.24945433136611933,,0.8493120834448447,-0.8767235864606489
2010-02-24,-0.049381034017940806,0.1805058597704378,0.0383671826474573,0.2476115133545631,,0.8625815483627982,-0.7858471830678836
2010-02-25,0.0619522215331898,0.18067502315476436,0.05339620051625654,0.2447673113018095,,0.8677616794588991,-0.7609692784263862
2010-02-26,-0.09835252145744278,0.18316638023046222,0.02810996648796651,0.24334781061518762,,0.8322275514736864,-0.7760076184977535
2010-03-01,0.16250641809673994,0.22769779007343507,0.10503839704738595,0.2490875655666129,,0.8432615096872239,-0.633184715592452
2010-03-02,-0.12165705062183463,0.26163523342595063,0.09039536303183737,0.25436416769268994,,0.7936665355709919,-0.6128758095073171
2010-03-03,-0.3329077985384217,0.2531498060110802,0.06229653057235066,0.2546606711257017,,0.7780905700608515,-0.6534975089161502
2010-03-04,-0.3575993188591795,0.24418360569490893,0.04964043733847242,0.25116853475508333,,0.7684634605396963,-0.6691825858627514
2010-03-05,-0.26938410345378827,0.24336678959137178,0.04852600514762616,0.2477567009564339,,0.7587735657163338,-0.6617215554210815
2010-03-08,-0.2291604065455175,0.21610564060771278,0.006034982007934815,0.2387761988231025,,0.7324302071122025,-0.7203602430963328
2010-03-09,-0.133106910431394,0.21790403765914584,0.022551583295645584,0.2386466823359288,,0.7455506891939879,-0.7004475226026968
2010-03-10,-0.18683111883424175,0.21507745403929823,0.021248892926614867,0.23843234344194852,,0.7483297687067286,-0.7058319828534988
2010-03-11,-0.12918044366559656,0.2157304339799706,0.022936098652437766,0.23527091878587555,,0.7392898471253789,-0.6934176498205035
