,Profit,Profitfee,cumReturn,Drawdown
2022-08-21 05:00:00+08:00,-226.17961536137344,-226.17961536137344,517491.06554388546,0.01383867793013715
2022-08-21 06:00:00+08:00,-223.07040868183668,-223.07040868183668,517267.99513520364,0.014263773982586133
2022-08-21 07:00:00+08:00,-503.51908305151375,-503.51908305151375,516764.4760521521,0.015223309475450399
2022-08-21 08:00:00+08:00,408.67987224162533,408.67987224162533,517173.15592439374,0.014444505144423803
2022-08-21 09:00:00+08:00,-104.90676800810361,-104.90676800810361,517068.24915638566,0.014644421633656693
2022-08-21 10:00:00+08:00,203.9675454842186,203.9675454842186,517272.21670186985,0.01425572911757889
2022-08-21 11:00:00+08:00,184.24940908428295,184.24940908428295,517456.4661109541,0.013904612638568447
2022-08-21 12:00:00+08:00,859.5541309099365,859.5541309099365,518316.0202418641,0.012266595879307321
2022-08-21 13:00:00+08:00,-57.29311912088923,-57.29311912088923,518258.7271227432,0.012375777006982188
2022-08-21 14:00:00+08:00,-231.00596603860404,-231.00596603860404,518027.7211567046,0.012815995522900412
2022-08-21 15:00:00+08:00,-194.92350093444423,-194.92350093444423,517832.79765577015,0.013187453177308347
2022-08-21 16:00:00+08:00,386.22493157170044,386.22493157170044,518219.02258734184,0.012451440298062258
2022-08-21 17:00:00+08:00,-114.18158466337394,-114.18158466337394,518104.84100267844,0.012669031421822713
2022-08-21 18:00:00+08:00,104.87851812330142,104.87851812330142,518209.71952080174,0.012469168767226936
2022-08-21 19:00:00+08:00,-122.8002241449887,-122.8002241449887,518086.91929665674,0.012703184075812085
2022-08-21 20:00:00+08:00,578.2249625825183,578.2249625825183,518665.14425923926,0.011601284677887468
2022-08-21 21:00:00+08:00,511.4681206626028,511.4681206626028,519176.61237990187,0.010626601032790886
2022-08-21 22:00:00+08:00,403.7984399961214,403.7984399961214,519580.410819898,0.009857099045316332
2022-08-21 23:00:00+08:00,-660.7747960735298,-660.7747960735298,518919.63602382445,0.011116310246965732
2022-08-22 00:00:00+08:00,805.7026539614586,795.611712657484,519715.24773648195,0.00960014590974386
2022-08-22 01:00:00+08:00,2313.506730571505,2313.506730571505,522028.75446705346,0.0051913918114676605
2022-08-22 02:00:00+08:00,-506.08933617973474,-506.08933617973474,521522.66513087373,0.006155825329422045
2022-08-22 03:00:00+08:00,-150.78128020995788,-150.78128020995788,521371.8838506638,0.006443162979356065
2022-08-22 04:00:00+08:00,314.78481569275385,314.78481569275385,521686.66866635653,0.00584329057443866
2022-08-22 05:00:00+08:00,131.538761922913,131.538761922913,521818.20742827945,0.005592622595804091
2022-08-22 06:00:00+08:00,-380.90676185731843,-380.90676185731843,521437.3006664221,0.0063185008589655665
