,futures_id,contract_date,monthly_group,Open,High,Low,Close,spread,spread_per,Volume,settlement_price,open_interest,trading_session,futures_id_a,contract_date_a,monthly_group_a,Open_a,High_a,Low_a,Close_a,spread_a,spread_per_a,Volume_a,settlement_price_a,open_interest_a,trading_session_a,daily_ret,cum_daily_ret,daily_pnl,cum_daily_pnl,daily_ret_a,cum_daily_ret_a,daily_pnl_a,cum_daily_pnl_a,Foreign_Opt_Signal,Dealer_Opt_Signal,Foreign_Opt_Signal_a,MOVE_open,MOVE_high,MOVE_low,MOVE_close,SOX_open,SOX_high,SOX_low,SOX_close,SOX_ind,MOVE_ind,MOVE_vol,3_ma,divergence,3_ma_v2,divergence_v2,gap,gap_v2,pos_night,pos_day,strat_ret,benchmark_ret,cum_strat,cum_bnh
2021-03-11,TX,202103,2021-03-17,15951.0,16214.0,15942.0,16174.0,289.0,1.82,135436.0,16169.0,75792.0,position,TX,202103,2021-03-17,15883.0,16010.0,15868.0,15923.0,38.0,0.24,59612.0,0.0,0.0,after_market,0.013980314713811115,0.0833462919821375,212.0,741.0,0.0025184159163886832,0.17025789049206286,68.0,2276.0,-0.004231315533499837,0.023144555717862118,,67.4426,67.4426,63.1853,63.1853,2969.944,2976.0564,2876.1795,2879.3209,0.024872133451178113,-0.06312479056264142,0.062373040185283335,15912.666666666666,0.0006493778541203366,15959.666666666666,0.002693546011237169,0.0025184159163886832,0.004281307057860673,0.0,1.0,212.0,212.0,662.0,264.0
2021-03-12,TX,202103,2021-03-17,16276.0,16288.0,16155.0,16222.0,53.0,0.33,116406.0,16223.0,67847.0,position,TX,202103,2021-03-17,16163.0,16273.0,16162.0,16267.0,98.0,0.61,41415.0,0.0,0.0,after_market,-0.0033177684934873053,0.0800285234886502,-79.0,687.0,0.006434449050300106,0.17669233954236296,113.0,2380.0,-0.02667715181303779,-0.04672067095589104,,63.1853,63.8952,63.1853,63.8952,2965.2104,3015.0394,2948.3834,2997.1326,-0.030513403619731427,0.011235208189246615,0.06737801355695083,16052.333333333334,0.013372926054363798,16093.0,0.013429687336828255,0.005749969086187745,0.006306417707431677,0.0,1.0,-79.0,-79.0,583.0,185.0
2021-03-15,TX,202103,2021-03-17,16206.0,16249.0,16142.0,16200.0,-23.0,-0.14,125844.0,16199.0,49663.0,position,TX,202103,2021-03-17,16197.0,16202.0,16093.0,16175.0,-48.0,-0.3,46342.0,0.0,0.0,after_market,-0.0003702332469456282,0.07965829024170457,-9.0,681.0,-0.0013582762239920942,0.17533406331837087,9.0,2358.0,-0.01332403548812926,-0.023048364144776897,,63.8952,70.8311,63.8952,70.8311,2933.798,2970.1063,2924.339,2965.0852,0.010765576702415514,0.10855119007374592,0.011235208189246615,16121.666666666666,0.0033081774010130793,16198.666666666666,0.008015907537438638,-0.0028972999630132446,-0.0009863148810257405,0.0,1.0,-9.0,-9.0,574.0,176.0
2021-03-16,TX,202103,2021-03-17,16250.0,16348.0,16213.0,16305.0,106.0,0.65,128695.0,16305.0,32125.0,position,TX,202103,2021-03-17,16197.0,16268.0,16151.0,16267.0,68.0,0.42,30996.0,0.0,0.0,after_market,0.0033846153846153193,0.08304290562631989,75.0,736.0,0.004321787985429371,0.17965585130380024,53.0,2428.0,-0.010708656381307273,0.08597396347526388,,70.8311,70.8311,70.7867,70.7867,2983.5205,3034.0499,2963.6882,3032.0474,0.010664401570932958,-0.000626843293412227,0.10855119007374592,16236.333333333334,0.00188876798948856,16242.333333333334,8.231130134173092e-05,0.0041358024691358075,0.0030864197530864335,0.0,1.0,75.0,75.0,649.0,251.0
2021-03-17,TX,202103,2021-03-17,16304.0,16336.0,16161.0,16176.0,-129.0,-0.79,72615.0,0.0,16409.0,position,TX,202103,2021-03-17,16325.0,16361.0,16284.0,16325.0,20.0,0.12,26127.0,0.0,0.0,after_market,-0.007850834151128527,0.07519207147519136,-144.0,608.0,0.0,0.17965585130380024,-21.0,2428.0,-0.011028315946348734,-0.06151780281571935,,70.7867,70.8089,70.7867,70.8089,3058.3342,3116.1115,3051.6508,3070.3188,0.016264979576979588,0.0003136182361940243,0.0006272364723882706,16255.666666666666,0.004265179322082702,16227.0,0.0038582305497978364,0.0012266176019626318,-6.133088009807608e-05,0.0,1.0,-144.0,-144.0,505.0,107.0
2021-03-18,TX,202104,2021-04-21,16255.0,16401.0,16220.0,16239.0,81.0,0.5,138744.0,16235.0,81291.0,position,TX,202104,2021-04-21,16160.0,16217.0,16083.0,16209.0,51.0,0.32,41590.0,0.0,0.0,after_market,-0.000984312519224817,0.07420775895596654,3.0,592.0,0.003032178217821757,0.182688029521622,95.0,2477.0,0.01576819347324509,0.03698666184551778,,70.8089,70.8089,66.7504,66.7504,3024.8249,3130.0158,3004.0679,3107.9194,0.003918669189260093,-0.05731624131994706,0.0003136182361940243,16267.0,-0.003565500706952718,16240.0,-0.0031429099648733194,0.002040059347180989,0.0048837784371909,0.0,1.0,3.0,3.0,508.0,110.0
2021-03-19,TX,202104,2021-04-21,16100.0,16110.0,15953.0,16012.0,-223.0,-1.37,149724.0,16010.0,82807.0,position,TX,202104,2021-04-21,16258.0,16265.0,16050.0,16073.0,-162.0,-1.0,53211.0,0.0,0.0,after_market,-0.005465838509316812,0.06874192044664973,-89.0,504.0,-0.011379013408783334,0.17130901611283866,-158.0,2292.0,-0.004814364119836431,-0.06256565312058471,,66.7504,70.4838,66.7504,70.4838,3058.6109,3069.3122,2974.7255,2976.219,0.027470846328989218,0.05593075097677325,0.06080113377597729,16202.333333333334,-0.007982389367786613,16142.333333333334,-6.157635467984868e-05,-0.01022230432908433,-0.008559640371944122,0.0,1.0,-89.0,-89.0,419.0,21.0
2021-03-22,TX,202104,2021-04-21,16018.0,16174.0,15911.0,16140.0,130.0,0.81,134577.0,16137.0,81143.0,position,TX,202104,2021-04-21,16011.0,16098.0,15941.0,16073.0,63.0,0.39,48460.0,0.0,0.0,after_market,0.0076164315145461625,0.07635835196119589,129.0,626.0,0.003872337767784728,0.1751813538806234,7.0,2354.0,0.030673807658925887,0.05057806810035355,,70.4838,70.4838,68.7985,68.7985,2976.6419,3039.3912,2945.4642,3011.3672,-0.02693768599333768,-0.023910458857212546,0.05593075097677325,16118.333333333334,-0.0028125323131010793,16130.333333333334,-0.008074008301154345,0.0038096427679239486,0.0003747189607794521,0.0,1.0,129.0,129.0,548.0,150.0
2021-03-23,TX,202104,2021-04-21,16223.0,16277.0,16103.0,16120.0,-17.0,-0.11,117179.0,16119.0,81288.0,position,TX,202104,2021-04-21,16147.0,16242.0,16090.0,16214.0,77.0,0.48,39200.0,0.0,0.0,after_market,-0.006349010663872279,0.07000934129732361,-100.0,523.0,0.004149377593360981,0.17933073147398437,76.0,2421.0,0.0001308239474757063,-0.0456325288295877,,68.7985,68.7985,67.6186,67.6186,3055.4139,3112.4361,3040.6713,3077.5486,0.01166593133020144,-0.01715008321402356,0.024496173608436145,16120.0,0.005831265508684957,16090.666666666666,0.0005992849910105846,0.004584882280049607,0.005142503097893325,0.0,1.0,-100.0,-100.0,448.0,50.0
2021-03-24,TX,202104,2021-04-21,16019.0,16062.0,15939.0,15983.0,-136.0,-0.84,131876.0,15981.0,82173.0,position,TX,202104,2021-04-21,16123.0,16146.0,16025.0,16047.0,-72.0,-0.45,32625.0,0.0,0.0,after_market,-0.002247331294088273,0.06776201000323534,-42.0,487.0,-0.00471376294734227,0.1746169685266421,-104.0,2345.0,-0.04930145829982858,-0.00044264242170136256,,67.6186,67.6186,60.7735,60.7735,3082.0196,3082.2335,2982.2077,2994.208,0.007244419487651088,-0.10123102223352753,0.017449340861833917,16111.333333333334,-0.0039930483717466325,16081.0,0.0018230029830959005,-0.004528535980148907,-0.00626550868486353,0.0,0.0,-0.0,-42.0,448.0,8.0
2021-03-25,TX,202104,2021-04-21,15890.0,16090.0,15870.0,16032.0,51.0,0.32,136413.0,16030.0,80915.0,position,TX,202104,2021-04-21,15977.0,16040.0,15857.0,15859.0,-122.0,-0.76,43543.0,0.0,0.0,after_market,0.00893643801132793,0.07669844801456327,141.0,629.0,-0.007385616824184815,0.1672313517024573,-87.0,2227.0,0.02642968655729363,0.04719339101438769,,60.7735,60.7735,60.7147,60.7147,3049.7881,3057.4043,2952.2616,2953.9711,-0.02849157740593211,-0.0009675269648777851,0.11263297325314481,16040.0,-0.011284289276808024,16045.0,-0.006094148373857355,-0.007758243133329179,-0.005818682349996829,0.0,0.0,0.0,141.0,448.0,149.0
2021-03-26,TX,202104,2021-04-21,16095.0,16293.0,16081.0,16288.0,258.0,1.61,123696.0,16285.0,85348.0,position,TX,202104,2021-04-21,16031.0,16078.0,15975.0,16076.0,46.0,0.29,46971.0,0.0,0.0,after_market,0.011991301646474106,0.08868974966103738,205.0,822.0,0.0028070613186950144,0.1700384130211523,64.0,2272.0,0.022994203031755305,0.04768516031640435,,60.7147,60.7147,59.5424,59.5424,2902.4347,2971.7552,2881.0092,2959.8795,-0.03141759258618659,-0.019308338837217387,0.0009684639798928085,15994.0,0.005126922595973582,16101.0,-0.0008102212527266728,0.002744510978043957,0.003929640718562943,0.0,1.0,205.0,205.0,653.0,354.0
2021-03-29,TX,202104,2021-04-21,16370.0,16485.0,16350.0,16411.0,126.0,0.77,112333.0,16408.0,82927.0,position,TX,202104,2021-04-21,16300.0,16425.0,16240.0,16423.0,138.0,0.85,45940.0,0.0,0.0,after_market,0.002504581551618923,0.0911943312126563,55.0,863.0,0.007546012269938673,0.17758442529109097,70.0,2395.0,-0.032514991030396595,-0.003990109973878367,,59.5424,61.4931,59.5424,61.4931,2961.2315,3110.7056,2958.7982,3106.2776,0.019791935370673475,0.032761527919600075,0.019688490890525046,16119.333333333334,0.01883866164853787,16243.666666666666,0.011614185454319692,0.008288310412573718,0.005034381139489286,0.0,1.0,55.0,55.0,708.0,409.0
2021-03-30,TX,202104,2021-04-21,16469.0,16531.0,16418.0,16519.0,111.0,0.68,100799.0,16520.0,83442.0,position,TX,202104,2021-04-21,16425.0,16499.0,16413.0,16462.0,54.0,0.33,35360.0,0.0,0.0,after_market,0.0030360070435362374,0.09423033825619254,57.0,913.0,0.0022526636225266294,0.1798370889136176,44.0,2432.0,-0.023828480235524748,0.016203055361162372,,61.4931,65.9601,61.4931,65.9601,3077.152,3085.6313,3021.9778,3054.6278,0.048981682114350056,0.07264229645277265,0.032761527919600075,16320.333333333334,0.008680378260247812,16406.0,0.010301450821858849,0.0031076716836269114,0.0035342148558894504,0.0,1.0,57.0,57.0,765.0,466.0
2021-03-31,TX,202104,2021-04-21,16540.0,16549.0,16403.0,16422.0,-98.0,-0.59,104772.0,16423.0,80305.0,position,TX,202104,2021-04-21,16526.0,16567.0,16515.0,16525.0,5.0,0.03,29424.0,0.0,0.0,after_market,-0.007134220072551378,0.08709611818364116,-127.0,795.0,-6.051071039570033e-05,0.1797765782032219,14.0,2431.0,-0.0263175946822887,-0.05640479462150352,,65.9601,67.4379,65.9601,67.4379,3034.7989,3055.7463,3013.2713,3044.5487,-0.007319820405361832,0.022404453601495566,0.07264229645277265,16470.0,0.003339404978749183,16450.666666666668,0.006887724003413309,0.0003632181124766376,0.0012712633936677875,0.0,1.0,-127.0,-127.0,638.0,339.0
2021-04-01,TX,202104,2021-04-21,16535.0,16587.0,16452.0,16551.0,128.0,0.78,115342.0,16549.0,77860.0,position,TX,202104,2021-04-21,16413.0,16543.0,16413.0,16523.0,100.0,0.61,27767.0,0.0,0.0,after_market,0.0009676443906865284,0.08806376257432769,45.0,811.0,0.00670200450862124,0.18647858271184314,122.0,2541.0,-0.030382506754301424,0.031675635655423064,,67.4379,71.2667,67.4379,71.2667,3073.4688,3147.0523,3072.5357,3124.9449,0.003212667567528138,0.05677519614341486,0.022404453601495566,16503.333333333332,0.0011916784487981946,16497.333333333332,-0.001742583887177851,0.006150286201437094,0.006881013274875114,0.0,1.0,45.0,45.0,683.0,384.0
2021-04-06,TX,202104,2021-04-21,16760.0,16840.0,16697.0,16731.0,182.0,1.1,103549.0,16728.0,78295.0,position,TX,202104,2021-04-21,16580.0,16701.0,16564.0,16698.0,149.0,0.9,31463.0,0.0,0.0,after_market,-0.0017303102625297884,0.0863334523117979,-18.0,782.0,0.007117008443908279,0.19359559115575142,180.0,2659.0,0.012508161142895484,0.04436481267167696,,71.2667,71.2667,64.9888,64.9888,3282.9074,3314.1614,3255.2754,3305.4264,0.016593774966385144,-0.08809023007940597,,,,,,,,0.0,1.0,-18.0,-18.0,665.0,366.0
2021-04-07,TX,202104,2021-04-21,16777.0,16788.0,16673.0,16768.0,40.0,0.24,93030.0,16767.0,75515.0,position,TX,202104,2021-04-21,16742.0,16795.0,16715.0,16745.0,17.0,0.1,23073.0,0.0,0.0,after_market,-0.0005364487095428361,0.08579700360225506,-12.0,773.0,0.00017919006092470546,0.19377478121667613,35.0,2662.0,-0.010748882982821046,-0.04234347125117599,,61.793,61.793,60.2865,60.2865,3283.4647,3304.4767,3236.858,3266.0986,0.00685946853085162,-0.02437978411794217,0.09659972179821752,,,,,0.0008367700675393497,0.002749387364771927,0.0,1.0,-12.0,-12.0,653.0,354.0
2021-04-08,TX,202104,2021-04-21,16715.0,16930.0,16687.0,16930.0,163.0,0.97,111596.0,16927.0,78584.0,position,TX,202104,2021-04-21,16765.0,16773.0,16703.0,16730.0,-37.0,-0.22,23020.0,0.0,0.0,after_market,0.012862698175291731,0.0986597017775468,215.0,988.0,-0.0020876826722338038,0.19168709854444232,-50.0,2627.0,0.012012594604478576,0.023382941270603298,,60.2865,62.5376,60.2865,62.5376,3259.2587,3281.4001,3241.0637,3266.4626,-0.005288955900759396,0.037340034667794564,0.024989010806731216,16724.333333333332,0.0003388276563092152,16809.666666666668,,-0.0022662213740457515,-0.003160782442748089,0.0,1.0,215.0,215.0,868.0,569.0
2021-04-09,TX,202104,2021-04-21,16952.0,16971.0,16810.0,16841.0,-86.0,-0.51,103181.0,16839.0,74391.0,position,TX,202104,2021-04-21,16930.0,16977.0,16906.0,16947.0,20.0,0.12,24279.0,0.0,0.0,after_market,-0.006547899952807912,0.09211180182473888,-119.0,877.0,0.0010041346721796351,0.19269123321662196,22.0,2644.0,-0.025019494491206575,-0.04637465797459894,,62.5376,62.5376,60.0795,60.0795,3301.4201,3304.5391,3274.0353,3301.264,0.00221028787926536,-0.0393059535383512,0.037340034667794564,16807.333333333332,0.00830986474158113,16846.333333333332,0.007158579388843567,0.0010041346721796351,0.0012994683992912925,0.0,1.0,-119.0,-119.0,749.0,450.0
2021-04-12,TX,202104,2021-04-21,16895.0,16965.0,16760.0,16834.0,-5.0,-0.03,113383.0,16835.0,73388.0,position,TX,202104,2021-04-21,16833.0,16917.0,16826.0,16904.0,65.0,0.39,23215.0,0.0,0.0,after_market,-0.003610535661438319,0.08850126616330056,-50.0,816.0,0.004217905305055503,0.19690913852167746,62.0,2715.0,-0.0029013927033282425,0.00894207266984741,,60.0795,61.2098,60.0795,61.2098,3272.3895,3295.7644,3262.9284,3294.5294,-4.7282682988369906e-05,0.018813405570951902,0.04091412212152212,16860.333333333332,0.0025899053004092565,16868.333333333332,-0.00031658719009075575,0.003740870494626236,0.0032064604239652184,0.0,1.0,-50.0,-50.0,699.0,400.0
2021-04-13,TX,202104,2021-04-21,16910.0,17046.0,16780.0,16795.0,-40.0,-0.24,150603.0,16793.0,73210.0,position,TX,202104,2021-04-21,16845.0,16899.0,16801.0,16882.0,47.0,0.28,25706.0,0.0,0.0,after_market,-0.006800709639266711,0.08170055652403385,-103.0,701.0,0.0021964974769961287,0.1991056359986736,65.0,2752.0,-0.0026215236356658548,-0.016884106890229757,,61.2098,63.4955,61.2098,63.4955,3273.599,3274.6091,3231.1307,3258.3315,0.006765667717733459,0.03734205960483439,0.018813405570951902,16911.0,-0.001714860150198061,16823.333333333332,-0.002035371998814317,0.0028513722228822314,0.004514672686230181,0.0,0.0,0.0,-103.0,699.0,297.0
2021-04-14,TX,202104,2021-04-21,16860.0,16917.0,16592.0,16856.0,63.0,0.38,185298.0,16857.0,68160.0,position,TX,202104,2021-04-21,16807.0,16875.0,16784.0,16862.0,69.0,0.41,28954.0,0.0,0.0,after_market,-0.00023724792408064133,0.08146330859995321,-1.0,697.0,0.0032724460046409387,0.20237808200331453,53.0,2807.0,0.0027947500117241134,-0.04792521648533002,,63.4955,63.4955,61.1979,61.1979,3275.5184,3284.8479,3223.4561,3252.6966,-0.004663827182254221,-0.03618524147380531,0.03734205960483439,16882.666666666668,-0.0012241352077081435,16828.333333333332,-0.0016841688131562504,0.003989282524560878,0.003870199464126145,0.0,1.0,-1.0,-1.0,698.0,296.0
2021-04-15,TX,202104,2021-04-21,16881.0,17074.0,16852.0,17071.0,214.0,1.27,132033.0,17069.0,69647.0,position,TX,202104,2021-04-21,16859.0,16921.0,16826.0,16850.0,-7.0,-0.04,30679.0,0.0,0.0,after_market,0.011255257389965134,0.09271856598991834,216.0,887.0,-0.0005338394922593803,0.20184424251105515,22.0,2798.0,-0.0012393076552829753,0.034875708476662826,,61.1979,61.1979,60.0792,60.0792,3244.5559,3268.8716,3200.4595,3213.8828,-0.006967385681606819,-0.01828003902094677,0.03754377192681457,16864.666666666668,-0.0008696683401194782,16907.333333333332,0.001644052688917652,-0.0003559563360228113,0.0014831514000950285,0.0,1.0,216.0,216.0,914.0,512.0
2021-04-16,TX,202104,2021-04-21,17062.0,17160.0,16990.0,17158.0,89.0,0.52,127426.0,17156.0,67187.0,position,TX,202104,2021-04-21,17097.0,17150.0,17033.0,17081.0,12.0,0.07,44218.0,0.0,0.0,after_market,0.00562653850662298,0.09834510449654132,81.0,983.0,-0.0009358366964964393,0.2009084058145587,-35.0,2782.0,-0.015765795098205204,-0.004939532627535577,,60.0792,60.0792,59.0518,59.0518,3250.307,3276.5632,3226.102,3271.3277,-0.009453712910293843,-0.017100760329698095,0.01862042104422157,16931.0,0.008859488512196645,17028.333333333332,0.00968021765703253,0.0005857887645714932,-0.0005272098881143883,0.0,0.0,0.0,81.0,914.0,593.0
2021-04-19,TX,202104,2021-04-21,17118.0,17296.0,17111.0,17271.0,115.0,0.67,124734.0,17269.0,47797.0,position,TX,202104,2021-04-21,17143.0,17180.0,17130.0,17138.0,-18.0,-0.1,23937.0,0.0,0.0,after_market,0.008937960042060933,0.10728306453860226,160.0,1136.0,-0.0002916642361313615,0.20061674157842735,-25.0,2777.0,-0.007385782844470625,0.07871491839780763,,59.0518,62.5698,59.0518,62.5698,3274.1525,3275.5891,3248.4624,3253.0754,0.006467296781504039,0.05957481397688125,0.017398284218262505,17023.0,0.00675556599894267,17166.666666666668,0.007614759714202002,-0.0011656370206317712,-0.0023312740412635424,0.0,1.0,160.0,160.0,1074.0,753.0
2021-04-20,TX,202104,2021-04-21,17238.0,17324.0,17206.0,17319.0,50.0,0.29,114295.0,17320.0,30045.0,position,TX,202104,2021-04-21,17278.0,17300.0,17201.0,17220.0,-49.0,-0.28,29755.0,0.0,0.0,after_market,0.004698920988513766,0.11198198552711602,67.0,1217.0,-0.003356870008102808,0.19725987157032454,-40.0,2719.0,-0.010833871743407667,-0.030130252163054583,,62.5698,63.9596,62.5698,63.9596,3228.0051,3240.9497,3141.1959,3170.9977,-0.006437421592305204,0.022211993645496753,0.05957481397688125,17146.333333333332,0.004296351017710309,17249.333333333332,0.006077669902912586,-0.002952926871634509,-0.001910717387528238,0.0,1.0,67.0,67.0,1141.0,820.0
2021-04-21,TX,202104,2021-04-21,17225.0,17270.0,17150.0,17231.0,-89.0,-0.51,83992.0,0.0,16778.0,position,TX,202104,2021-04-21,17305.0,17329.0,17231.0,17239.0,-81.0,-0.47,29212.0,0.0,0.0,after_market,0.00034833091436858865,0.11233031644148461,-74.0,1223.0,-0.003813926610806151,0.1934459449595184,-80.0,2653.0,-0.015696249525843864,-0.03559340677402511,,63.9596,64.3492,63.9596,64.3492,3158.8644,3171.1689,3106.1928,3121.4334,-0.017660257104302635,0.0060913451616331216,0.022211993645496753,17199.0,0.0023257166114309946,17273.666666666668,0.00403880343201668,-0.004619204342052097,-0.005427565101911225,0.0,1.0,-74.0,-74.0,1067.0,746.0
2021-04-22,TX,202105,2021-05-19,17258.0,17369.0,17053.0,17109.0,-26.0,-0.15,189953.0,17106.0,73534.0,position,TX,202105,2021-05-19,17151.0,17276.0,17143.0,17273.0,138.0,0.81,29711.0,0.0,0.0,after_market,-0.008633677135241657,0.10369663930624295,-162.0,1074.0,0.0071132878549355905,0.20055923281445398,107.0,2775.0,-0.013211022464392886,-0.03540647820702458,,64.3492,64.3492,62.27,62.27,3128.232,3209.2753,3113.7379,3207.2525,-0.011849511489002151,-0.03231120200406523,0.0060913451616331216,17244.0,0.001681744374855132,17219.666666666668,-0.0024700411030278424,0.0024374673553479997,0.0015669432998666188,0.0,1.0,-162.0,-162.0,905.0,584.0
2021-04-23,TX,202105,2021-05-19,17061.0,17260.0,17041.0,17257.0,151.0,0.88,122696.0,17255.0,75424.0,position,TX,202105,2021-05-19,17096.0,17180.0,17011.0,17052.0,-54.0,-0.32,44620.0,0.0,0.0,after_market,0.01148818943789931,0.11518482874414226,196.0,1270.0,-0.002573701450631738,0.19798553136382224,-35.0,2731.0,0.009416896518451744,0.05024761547575414,,62.27,62.27,59.6153,59.6153,3203.8462,3206.8947,3119.0105,3133.1667,0.025260434648069596,-0.04263208607676261,0.033390075477758074,17188.0,-0.007912497090993731,17199.0,-0.006426760099885853,-0.003331579870243684,-0.0028055409433631606,0.0,1.0,196.0,196.0,1101.0,780.0
2021-04-26,TX,202105,2021-05-19,17337.0,17536.0,17323.0,17530.0,275.0,1.59,128096.0,17526.0,79329.0,position,TX,202105,2021-05-19,17257.0,17352.0,17251.0,17317.0,62.0,0.36,30129.0,0.0,0.0,after_market,0.011132260483359246,0.1263170892275015,191.0,1463.0,0.0034768499739237235,0.20146238133774597,80.0,2791.0,0.002932725244628216,0.04202642195225021,,59.6153,59.9833,59.6153,59.9833,3147.1014,3207.3329,3145.7461,3196.983,-0.022060828013529377,0.006172911987359031,0.04453051481750503,17214.0,0.005983501800859825,17298.666666666668,0.003372289086574831,0.0034768499739237235,0.004635799965231557,0.0,1.0,191.0,191.0,1292.0,971.0
2021-04-27,TX,202105,2021-05-19,17532.0,17576.0,17460.0,17571.0,45.0,0.26,120862.0,17570.0,79508.0,position,TX,202105,2021-05-19,17528.0,17565.0,17485.0,17525.0,-1.0,-0.01,29714.0,0.0,0.0,after_market,0.0022245037645447496,0.12854159299204626,29.0,1502.0,-0.00017115472387041475,0.20129122661387555,4.0,2788.0,-0.001664507797676344,-0.03488652197183862,,59.9833,60.9792,59.9833,60.9792,3199.5099,3256.1729,3195.3686,3250.2584,0.01585001360299354,0.0166029544889994,0.006172911987359031,17298.0,0.013122904382009581,17452.666666666668,0.013372899645444747,-0.00028522532800911993,0.00011409013120355915,0.0,1.0,29.0,29.0,1321.0,1000.0
2021-04-28,TX,202105,2021-05-19,17548.0,17563.0,17475.0,17533.0,-37.0,-0.21,101986.0,17533.0,78504.0,position,TX,202105,2021-05-19,17561.0,17570.0,17509.0,17541.0,-29.0,-0.17,20909.0,0.0,0.0,after_market,-0.0008547982676088139,0.12768679472443745,-20.0,1487.0,-0.0011388873071009886,0.20015233930677456,-13.0,2768.0,-0.02429419471954442,-0.04466941026816211,,60.9792,60.9792,60.1476,60.1476,3266.2501,3266.2501,3220.3397,3225.6112,0.015861335512667107,-0.01363743702770781,0.0166029544889994,17461.0,0.004581639081381317,17544.666666666668,0.00678024370678787,-0.0017073587160661985,-0.0013089750156507485,0.0,1.0,-20.0,-20.0,1301.0,980.0
2021-04-29,TX,202105,2021-05-19,17578.0,17702.0,17531.0,17571.0,38.0,0.22,150499.0,17569.0,77720.0,position,TX,202105,2021-05-19,17528.0,17591.0,17503.0,17554.0,21.0,0.12,29941.0,0.0,0.0,after_market,-0.000398225054044854,0.1272885696703926,3.0,1480.0,0.001483340940209965,0.20163568024698453,50.0,2794.0,-0.01038838255871119,0.020822246306158625,,60.1476,60.3072,60.1476,60.3072,3208.6037,3208.6037,3175.606,3178.4917,-0.012442066209198188,0.002653472457754047,0.013825988069349426,17540.0,0.0007981755986317118,17558.333333333332,-0.0006649694114071458,0.0011977414019277433,0.0025665887184167513,0.0,1.0,3.0,3.0,1304.0,983.0
2021-05-03,TX,202105,2021-05-19,17501.0,17534.0,17226.0,17253.0,-316.0,-1.8,184441.0,17254.0,81995.0,position,TX,202105,2021-05-19,17581.0,17633.0,17525.0,17582.0,13.0,0.07,35184.0,0.0,0.0,after_market,-0.014170618821781611,0.11311795084861098,-252.0,1232.0,5.687958591660269e-05,0.20169255983290113,-80.0,2795.0,-0.010831253309129416,-0.10634288010847959,,60.3072,60.3072,59.0164,59.0164,3145.5062,3169.3769,3101.3846,3108.9946,-0.004930206775865087,-0.021403746153029868,,,,,,,,0.0,1.0,-252.0,-252.0,1052.0,731.0
2021-05-04,TX,202105,2021-05-19,17271.0,17309.0,16668.0,16933.0,-321.0,-1.86,243802.0,16931.0,82745.0,position,TX,202105,2021-05-19,17249.0,17328.0,17212.0,17325.0,71.0,0.41,39617.0,0.0,0.0,after_market,-0.0195703780904406,0.09354757275817038,-328.0,894.0,0.004406052524783988,0.20609861235768512,22.0,2871.0,-0.012994963667986215,-0.01629236059770355,,58.1265,58.1265,57.3298,57.3298,3130.0616,3134.0553,3060.0006,3073.3791,-0.011607543485369631,-0.013706312955364619,0.021871886458679324,,,,,0.004173187271778733,0.0010432968179447943,0.0,1.0,-328.0,-328.0,724.0,403.0
2021-05-05,TX,202105,2021-05-19,16847.0,17020.0,16756.0,16769.0,-162.0,-0.96,157298.0,16765.0,80438.0,position,TX,202105,2021-05-19,16943.0,16949.0,16662.0,16795.0,-136.0,-0.8,71815.0,0.0,0.0,after_market,-0.00462990443402389,0.08891766832414649,-62.0,816.0,-0.008735170867024689,0.19736344149066043,-96.0,2723.0,0.0033852870323512092,0.04748745015497328,,57.3298,58.5056,57.3298,58.5056,3029.3015,3036.0982,2969.1248,3024.3056,-0.018109068524402194,0.020509403486493882,0.013896786662433769,17234.0,-0.025472902402228104,16985.0,,-0.008149766727691521,-0.005078840134648321,0.0,1.0,-62.0,-62.0,662.0,341.0
2021-05-06,TX,202105,2021-05-19,16884.0,17081.0,16700.0,16944.0,179.0,1.07,197754.0,16945.0,78280.0,position,TX,202105,2021-05-19,16785.0,16851.0,16730.0,16831.0,66.0,0.39,38259.0,0.0,0.0,after_market,0.003553660270078085,0.09247132859422458,83.0,876.0,0.00274054215072983,0.20010398364139026,99.0,2769.0,-0.013143653247337133,0.01999206014421355,,58.5056,58.5056,56.9254,56.9254,3063.2387,3080.6914,3022.7015,3042.8778,-0.0016491920662238257,-0.027009380298638086,0.020509403486493882,16983.666666666668,-0.008989028674609045,16882.0,-0.012717103326464474,0.0036972985866778885,0.00685789253980551,0.0,1.0,83.0,83.0,745.0,424.0
2021-05-07,TX,202105,2021-05-19,17120.0,17288.0,17060.0,17287.0,342.0,2.02,142796.0,17283.0,78603.0,position,TX,202105,2021-05-19,16967.0,17097.0,16942.0,17089.0,144.0,0.85,45112.0,0.0,0.0,after_market,0.009754672897196226,0.1022260014914208,149.0,1043.0,0.0071904284788117945,0.20729441212020205,153.0,2891.0,0.0009804744061597617,0.02814159088124058,,56.9254,57.7516,56.9254,57.7516,3032.5498,3068.5319,3002.7427,3066.2249,-0.006646853867444125,0.014513732007153113,0.027759137397365574,16905.0,0.010884353741496655,17000.0,0.003672550645658079,0.00855760151085927,0.010387157695939564,0.0,1.0,149.0,149.0,894.0,573.0
